"Species","Tree_Type","Tree_Count","size_class","Site_ID","Plot_ID","Country","Organization_Name","SiteType","Plot_Type","Plot_Size","tree_index","main_index","_parent_table_name","origin_table","Plot_Permanence","Resample_Main_Plot","Resample_3x3_Subplot","PlantingPattern","Timeframe"
"Dracaena reflexa","planted",110,"<10cm planted","1797","S0054MP 98","Madagascar","FAFIALA","Restoration","Restoration","30x30",752,1644,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2m","Y0"
"Fucus litea vahl","planted",2,"<10cm planted","1797","S0054MP 98","Madagascar","FAFIALA","Restoration","Restoration","30x30",753,1644,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2m","Y0"
"Spidia altisima","planted",5,"<10cm planted","1797","S0054MP 98","Madagascar","FAFIALA","Restoration","Restoration","30x30",754,1644,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2m","Y0"
"Weinmania rutembergi","planted",4,"<10cm planted","1797","S0054MP 98","Madagascar","FAFIALA","Restoration","Restoration","30x30",755,1644,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2m","Y0"
"Erica","planted",17,"<10cm planted","1797","S0054MP 98","Madagascar","FAFIALA","Restoration","Restoration","30x30",756,1644,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2m","Y0"
"Nixua capitata","planted",3,"<10cm planted","1797","S0054MP 98","Madagascar","FAFIALA","Restoration","Restoration","30x30",757,1644,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2m","Y0"
"Dracaena reflexa","planted",24,"<10cm planted","1812","S0069MP34","Madagascar","FAFIALA","Restoration","Restoration","30x30",758,1645,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Harungana madagascarnesis","planted",204,"<10cm planted","1812","S0069MP34","Madagascar","FAFIALA","Restoration","Restoration","30x30",759,1645,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Harungana madagascarnesis","planted",109,"<10cm planted","1812","S0069MP35","Madagascar","FAFIALA","Restoration","Restoration","30x30",760,1649,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Dracaena reflexa","planted",148,"<10cm planted","1812","S0069MP35","Madagascar","FAFIALA","Restoration","Restoration","30x30",761,1649,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
