"","tree_data.Species","tree_data._index","tree_data._parent_index","tree_data._parent_table_name","tree_data.Data_type","tree_data.Number_of_trees","tree_data.Tree_type","tree_data.plot_type","tree_data._id","tree_data._parent_table","submitted_name","matched_name2","data_source_title","score","genus_name","family_data_out"
"854","Quercus rugoza nee",1,78,NA,"group_qr1fe53",1,"Present","1x1m",229321584,"main","Quercus rugoza nee","Quercus rugosa","Tropicos - Missouri Botanical Garden",0.75,"Quercus","Fagaceae"
"855","Quercus rugoza nee",128,74,"main","group_an2yk58",12,"Present","30x30m",NA,NA,"Quercus rugoza nee","Quercus rugosa","Tropicos - Missouri Botanical Garden",0.75,"Quercus","Fagaceae"
"856","Quercy robur",1,9,NA,"begin_repeat_ztsNCjoPm",3,"Present","30x30m",189530391,"main",NA,NA,NA,NA,NA,NA
"857","Querus",2,9,NA,"begin_repeat_ELDOiv5Dr",2,"Present","3x3m within 30x30m",189530391,"main",NA,NA,NA,NA,NA,NA
"858","Sandoricum vidalii",12,47,"main","group_qr1fe53",1,"Present","1x1m",NA,NA,"Sandoricum vidalii","Sandoricum vidalii","Tropicos - Missouri Botanical Garden",0.988,"Sandoricum","Meliaceae"
"859","Sandoricum vidalii",7,47,NA,"group_qr1fe53",1,"Present","1x1m",221706815,"main","Sandoricum vidalii","Sandoricum vidalii","Tropicos - Missouri Botanical Garden",0.988,"Sandoricum","Meliaceae"
"860","Sandoricum vidalii Merr.",12,58,NA,"group_an2yk58",1,"Present","30x30m",226156574,"main","Sandoricum vidalii merr.","Sandoricum vidalii","Tropicos - Missouri Botanical Garden",0.999,"Sandoricum","Meliaceae"
"861","Sandoricum vidalii Merr.",13,45,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Sandoricum vidalii merr.","Sandoricum vidalii","Tropicos - Missouri Botanical Garden",0.999,"Sandoricum","Meliaceae"
"862","Sandoricum vidalii Merr.",70,58,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Sandoricum vidalii merr.","Sandoricum vidalii","Tropicos - Missouri Botanical Garden",0.999,"Sandoricum","Meliaceae"
"863","Sandoricum vidalii Merr.",7,45,NA,"group_an2yk58",1,"Present","30x30m",221701339,"main","Sandoricum vidalii merr.","Sandoricum vidalii","Tropicos - Missouri Botanical Garden",0.999,"Sandoricum","Meliaceae"
"864","Sapindus saponaria",117,73,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Sapindus saponaria","Sapindus saponaria","Tropicos - Missouri Botanical Garden",0.988,"Sapindus","Sapindaceae"
"865","Sapindus saponaria",5,73,NA,"group_an2yk58",1,"Present","30x30m",229320308,"main","Sapindus saponaria","Sapindus saponaria","Tropicos - Missouri Botanical Garden",0.988,"Sapindus","Sapindaceae"
"866","Sapium luzonicum",2,47,NA,"group_an2yk58",1,"Present","30x30m",221706815,"main","Sapium luzonicum","Sapium luzonicum","Tropicos - Missouri Botanical Garden",0.988,"Sapium","Euphorbiaceae"
"867","Sapium luzonicum",45,49,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Sapium luzonicum","Sapium luzonicum","Tropicos - Missouri Botanical Garden",0.988,"Sapium","Euphorbiaceae"
"868","Sapium luzonicum",28,47,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Sapium luzonicum","Sapium luzonicum","Tropicos - Missouri Botanical Garden",0.988,"Sapium","Euphorbiaceae"
"869","Sapium luzonicum",5,49,NA,"group_an2yk58",1,"Present","30x30m",221732781,"main","Sapium luzonicum","Sapium luzonicum","Tropicos - Missouri Botanical Garden",0.988,"Sapium","Euphorbiaceae"
"870","Sapium luzonicum",3,47,NA,"group_qr1fe53",1,"Present","1x1m",221706815,"main","Sapium luzonicum","Sapium luzonicum","Tropicos - Missouri Botanical Garden",0.988,"Sapium","Euphorbiaceae"
"871","Sapium luzonicum",8,47,"main","group_qr1fe53",1,"Present","1x1m",NA,NA,"Sapium luzonicum","Sapium luzonicum","Tropicos - Missouri Botanical Garden",0.988,"Sapium","Euphorbiaceae"
"872","sjdjd",3,50,"main","PlantedTrees3",NA,NA,"30x30m",NA,NA,NA,NA,NA,NA,NA,NA
"873","sjdjd",1,50,NA,"PlantedTrees3",NA,NA,"30x30m",223397416,"main",NA,NA,NA,NA,NA,NA
"874","Sorbus aucuparia",3,23,NA,"begin_repeat_ELDOiv5Dr",2,"naturally_regenerating","3x3m within 30x30m",190955982,"main","Sorbus aucuparia","Sorbus aucuparia","Tropicos - Missouri Botanical Garden",0.988,"Sorbus","Rosaceae"
"875","Sorbus torminalis",1,6,NA,"begin_repeat_ELDOiv5Dr",2,"planted","3x3m within 30x30m",189528190,"main","Sorbus torminalis","Sorbus torminalis","Tropicos - Missouri Botanical Garden",0.988,"Sorbus","Rosaceae"
"876","Sorbus totminalis",3,9,NA,"begin_repeat_ELDOiv5Dr",2,NA,"3x3m within 30x30m",189530391,"main","Sorbus totminalis","Sorbus torminalis","Tropicos - Missouri Botanical Garden",0.75,"Sorbus","Rosaceae"
"877","Species A",1,1,NA,"begin_repeat_uPU1AjRnH",12,"planted","Unk",163622967,"main",NA,NA,NA,NA,NA,NA
"878","Spondia mombin",172,83,"main","group_an2yk58",3,"Present","30x30m",NA,NA,"Spondia mombin","Spondias mombin","Tropicos - Missouri Botanical Garden",0.75,"Spondias","Anacardiaceae"
"879","Spondia mombin",3,83,NA,"group_an2yk58",3,"Present","30x30m",229325338,"main","Spondia mombin","Spondias mombin","Tropicos - Missouri Botanical Garden",0.75,"Spondias","Anacardiaceae"
"880","Spondias mombin",5,83,NA,"group_an2yk58",1,"Present","30x30m",229325338,"main","Spondias mombin","Spondias mombin","Tropicos - Missouri Botanical Garden",0.988,"Spondias","Anacardiaceae"
"881","Spondias mombin",174,83,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Spondias mombin","Spondias mombin","Tropicos - Missouri Botanical Garden",0.988,"Spondias","Anacardiaceae"
"882","Swietenia foxworthyi",1,46,NA,"group_qr1fe53",1,"Present","1x1m",221702505,"main","Swietenia foxworthyi","Swietenia","Tropicos - Missouri Botanical Garden",0.75,"Swietenia","Meliaceae"
"883","Swietenia foxworthyi",2,46,"main","group_qr1fe53",1,"Present","1x1m",NA,NA,"Swietenia foxworthyi","Swietenia","Tropicos - Missouri Botanical Garden",0.75,"Swietenia","Meliaceae"
"884","Swietenia foxworthyi",20,46,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Swietenia foxworthyi","Swietenia","Tropicos - Missouri Botanical Garden",0.75,"Swietenia","Meliaceae"
"885","Swietenia foxworthyi",4,48,NA,"group_qr1fe53",1,"Present","1x1m",221722552,"main","Swietenia foxworthyi","Swietenia","Tropicos - Missouri Botanical Garden",0.75,"Swietenia","Meliaceae"
"886","Swietenia foxworthyi",17,48,"main","group_qr1fe53",1,"Present","1x1m",NA,NA,"Swietenia foxworthyi","Swietenia","Tropicos - Missouri Botanical Garden",0.75,"Swietenia","Meliaceae"
"887","Swietenia foxworthyi",1,67,NA,"group_qr1fe53",1,"naturally_regenerating","1x1m",228208377,"main","Swietenia foxworthyi","Swietenia","Tropicos - Missouri Botanical Garden",0.75,"Swietenia","Meliaceae"
"888","Swietenia foxworthyi",2,46,NA,"group_an2yk58",1,"Present","30x30m",221702505,"main","Swietenia foxworthyi","Swietenia","Tropicos - Missouri Botanical Garden",0.75,"Swietenia","Meliaceae"
"889","Swietenia foxworthyi",30,67,"main","group_qr1fe53",1,"naturally_regenerating","1x1m",NA,NA,"Swietenia foxworthyi","Swietenia","Tropicos - Missouri Botanical Garden",0.75,"Swietenia","Meliaceae"
"890","Swintonia foxworthyi",3,49,NA,"group_an2yk58",1,"Present","30x30m",221732781,"main","Swintonia foxworthyi","Swintonia foxworthyi","Tropicos - Missouri Botanical Garden",0.988,"Swintonia","Anacardiaceae"
"891","Swintonia foxworthyi",43,49,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Swintonia foxworthyi","Swintonia foxworthyi","Tropicos - Missouri Botanical Garden",0.988,"Swintonia","Anacardiaceae"
"892","Syzygium antisepticum",10,47,NA,"group_an2yk58",1,"Present","30x30m",221706815,"main","Syzygium antisepticum","Syzygium antisepticum","Tropicos - Missouri Botanical Garden",0.988,"Syzygium","Myrtaceae"
"893","Syzygium antisepticum",36,47,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Syzygium antisepticum","Syzygium antisepticum","Tropicos - Missouri Botanical Garden",0.988,"Syzygium","Myrtaceae"
"894","Syzygium costulatum",40,58,"main","group_ka7vj63",1,"Present","3x3m within 30x30m",NA,NA,"Syzygium costulatum","Syzygium costulatum","Tropicos - Missouri Botanical Garden",0.988,"Syzygium","Myrtaceae"
"895","Syzygium costulatum",4,58,NA,"group_ka7vj63",1,"Present","3x3m within 30x30m",226156574,"main","Syzygium costulatum","Syzygium costulatum","Tropicos - Missouri Botanical Garden",0.988,"Syzygium","Myrtaceae"
"896","Syzygium costulatum",9,45,"main","group_ka7vj63",1,"Present","3x3m within 30x30m",NA,NA,"Syzygium costulatum","Syzygium costulatum","Tropicos - Missouri Botanical Garden",0.988,"Syzygium","Myrtaceae"
"897","Syzygium costulatum",5,45,NA,"group_ka7vj63",1,"Present","3x3m within 30x30m",221701339,"main","Syzygium costulatum","Syzygium costulatum","Tropicos - Missouri Botanical Garden",0.988,"Syzygium","Myrtaceae"
"898","Syzygium nervosum",7,49,NA,"group_an2yk58",1,"Present","30x30m",221732781,"main","Syzygium nervosum","Syzygium nervosum","Tropicos - Missouri Botanical Garden",0.988,"Syzygium","Myrtaceae"
"899","Syzygium nervosum",47,49,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Syzygium nervosum","Syzygium nervosum","Tropicos - Missouri Botanical Garden",0.988,"Syzygium","Myrtaceae"
"900","Syzygium xanthophyllum",4,46,"main","group_qr1fe53",1,"Present","1x1m",NA,NA,"Syzygium xanthophyllum","Syzygium xanthophyllum","Tropicos - Missouri Botanical Garden",0.988,"Syzygium","Myrtaceae"
"901","Syzygium xanthophyllum",3,46,NA,"group_qr1fe53",1,"Present","1x1m",221702505,"main","Syzygium xanthophyllum","Syzygium xanthophyllum","Tropicos - Missouri Botanical Garden",0.988,"Syzygium","Myrtaceae"
"902","Talia cordata",4,32,NA,"begin_repeat_ztsNCjoPm",3,"Present","30x30m",190956247,"main","Talia cordata","Tilia cordata","Tropicos - Missouri Botanical Garden",0.75,"Tilia","Malvaceae"
"903","Talia cordata",3,24,NA,"begin_repeat_ELDOiv5Dr",2,"naturally_regenerating","3x3m within 30x30m",190956010,"main","Talia cordata","Tilia cordata","Tropicos - Missouri Botanical Garden",0.75,"Tilia","Malvaceae"
"904","Talia cordata",1,21,NA,"begin_repeat_ELDOiv5Dr",4,"naturally_regenerating","3x3m within 30x30m",190955945,"main","Talia cordata","Tilia cordata","Tropicos - Missouri Botanical Garden",0.75,"Tilia","Malvaceae"
"905","Taxus baccata",2,51,NA,"begin_repeat_ztsNCjoPm",1,"Present","30x30m",224763824,"main","Taxus baccata","Taxus baccata","The International Plant Names Index",0.988,"Taxus","Taxaceae"
"906","Tectona grandis",7,53,"main","PlantedTrees3",3,NA,"30x30m",NA,NA,"Tectona grandis","Tectona grandis","Tropicos - Missouri Botanical Garden",0.988,"Tectona","Lamiaceae"
"907","Tectona grandis",1,55,NA,"group_ka7vj63",3,"planted","3x3m within 30x30m",225494696,"main","Tectona grandis","Tectona grandis","Tropicos - Missouri Botanical Garden",0.988,"Tectona","Lamiaceae"
"908","Tectona grandis",1,53,NA,"PlantedTrees3",3,NA,"30x30m",225333642,"main","Tectona grandis","Tectona grandis","Tropicos - Missouri Botanical Garden",0.988,"Tectona","Lamiaceae"
"909","Tectona grandis",26,55,"main","group_ka7vj63",3,"planted","3x3m within 30x30m",NA,NA,"Tectona grandis","Tectona grandis","Tropicos - Missouri Botanical Garden",0.988,"Tectona","Lamiaceae"
"910","Tectona grandis",1,54,NA,"group_ka7vj63",2,"planted","3x3m within 30x30m",225428768,"main","Tectona grandis","Tectona grandis","Tropicos - Missouri Botanical Garden",0.988,"Tectona","Lamiaceae"
"911","Tectona grandis",25,54,"main","group_ka7vj63",2,"planted","3x3m within 30x30m",NA,NA,"Tectona grandis","Tectona grandis","Tropicos - Missouri Botanical Garden",0.988,"Tectona","Lamiaceae"
"912","Terminalia calamansanai",2,67,NA,"group_an2yk58",1,"Present","30x30m",228208377,"main","Terminalia calamansanai","Terminalia calamansanai","The International Plant Names Index",0.988,"Terminalia","Combretaceae"
"913","Terminalia calamansanai",32,57,"main","group_ka7vj63",1,"Present","3x3m within 30x30m",NA,NA,"Terminalia calamansanai","Terminalia calamansanai","The International Plant Names Index",0.988,"Terminalia","Combretaceae"
"914","Terminalia calamansanai",2,58,NA,"group_ka7vj63",2,"Present","3x3m within 30x30m",226156574,"main","Terminalia calamansanai","Terminalia calamansanai","The International Plant Names Index",0.988,"Terminalia","Combretaceae"
"915","Terminalia calamansanai",38,58,"main","group_ka7vj63",2,"Present","3x3m within 30x30m",NA,NA,"Terminalia calamansanai","Terminalia calamansanai","The International Plant Names Index",0.988,"Terminalia","Combretaceae"
"916","Terminalia calamansanai",85,67,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Terminalia calamansanai","Terminalia calamansanai","The International Plant Names Index",0.988,"Terminalia","Combretaceae"
"917","Terminalia calamansanai",31,47,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Terminalia calamansanai","Terminalia calamansanai","The International Plant Names Index",0.988,"Terminalia","Combretaceae"
"918","Terminalia calamansanai",5,47,NA,"group_an2yk58",1,"Present","30x30m",221706815,"main","Terminalia calamansanai","Terminalia calamansanai","The International Plant Names Index",0.988,"Terminalia","Combretaceae"
"919","Terminalia calamansanai",22,49,"main","group_qr1fe53",1,"Present","1x1m",NA,NA,"Terminalia calamansanai","Terminalia calamansanai","The International Plant Names Index",0.988,"Terminalia","Combretaceae"
"920","Terminalia calamansanai",1,67,NA,"group_ka7vj63",2,"Present","3x3m within 30x30m",228208377,"main","Terminalia calamansanai","Terminalia calamansanai","The International Plant Names Index",0.988,"Terminalia","Combretaceae"
"921","Terminalia calamansanai",47,67,"main","group_ka7vj63",2,"Present","3x3m within 30x30m",NA,NA,"Terminalia calamansanai","Terminalia calamansanai","The International Plant Names Index",0.988,"Terminalia","Combretaceae"
"922","Terminalia calamansanai",5,57,NA,"group_ka7vj63",1,"Present","3x3m within 30x30m",226154755,"main","Terminalia calamansanai","Terminalia calamansanai","The International Plant Names Index",0.988,"Terminalia","Combretaceae"
"923","Terminalia calamansanai",5,49,NA,"group_qr1fe53",1,"Present","1x1m",221732781,"main","Terminalia calamansanai","Terminalia calamansanai","The International Plant Names Index",0.988,"Terminalia","Combretaceae"
"924","Terminalia microcarpa",6,45,"main","group_ka7vj63",2,"Present","3x3m within 30x30m",NA,NA,"Terminalia microcarpa","Terminalia microcarpa","Tropicos - Missouri Botanical Garden",0.988,"Terminalia","Combretaceae"
"925","Terminalia microcarpa",11,46,"main","group_ka7vj63",1,"Present","3x3m within 30x30m",NA,NA,"Terminalia microcarpa","Terminalia microcarpa","Tropicos - Missouri Botanical Garden",0.988,"Terminalia","Combretaceae"
"926","Terminalia microcarpa",2,45,NA,"group_ka7vj63",2,"Present","3x3m within 30x30m",221701339,"main","Terminalia microcarpa","Terminalia microcarpa","Tropicos - Missouri Botanical Garden",0.988,"Terminalia","Combretaceae"
"927","Terminalia microcarpa",1,46,NA,"group_ka7vj63",1,"Present","3x3m within 30x30m",221702505,"main","Terminalia microcarpa","Terminalia microcarpa","Tropicos - Missouri Botanical Garden",0.988,"Terminalia","Combretaceae"
"928","Terminalia nitens C.Presl",10,49,NA,"group_an2yk58",1,"Present","30x30m",221732781,"main","Terminalia nitens c.presl","Terminalia nitens","The International Plant Names Index",0.999,"Terminalia","Combretaceae"
"929","Terminalia nitens C.Presl",50,49,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Terminalia nitens c.presl","Terminalia nitens","The International Plant Names Index",0.999,"Terminalia","Combretaceae"
"930","Ternstroemia luquillensis",239,98,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Ternstroemia luquillensis","Ternstroemia luquillensis","Tropicos - Missouri Botanical Garden",0.988,"Ternstroemia","Pentaphylacaceae"
"931","Ternstroemia luquillensis",9,98,NA,"group_an2yk58",1,"Present","30x30m",229426458,"main","Ternstroemia luquillensis","Ternstroemia luquillensis","Tropicos - Missouri Botanical Garden",0.988,"Ternstroemia","Pentaphylacaceae"
"932","Ternstroemia sylvatica",258,102,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Ternstroemia sylvatica","Ternstroemia sylvatica","Tropicos - Missouri Botanical Garden",0.988,"Ternstroemia","Pentaphylacaceae"
"933","Ternstroemia sylvatica",222,95,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Ternstroemia sylvatica","Ternstroemia sylvatica","Tropicos - Missouri Botanical Garden",0.988,"Ternstroemia","Pentaphylacaceae"
"934","Ternstroemia sylvatica",3,103,NA,"group_an2yk58",2,"Present","30x30m",229426644,"main","Ternstroemia sylvatica","Ternstroemia sylvatica","Tropicos - Missouri Botanical Garden",0.988,"Ternstroemia","Pentaphylacaceae"
"935","Ternstroemia sylvatica",3,95,NA,"group_an2yk58",1,"Present","30x30m",229426361,"main","Ternstroemia sylvatica","Ternstroemia sylvatica","Tropicos - Missouri Botanical Garden",0.988,"Ternstroemia","Pentaphylacaceae"
"936","Ternstroemia sylvatica",2,94,NA,"group_an2yk58",2,"Present","30x30m",229426328,"main","Ternstroemia sylvatica","Ternstroemia sylvatica","Tropicos - Missouri Botanical Garden",0.988,"Ternstroemia","Pentaphylacaceae"
"937","Ternstroemia sylvatica",232,98,"main","group_an2yk58",3,"Present","30x30m",NA,NA,"Ternstroemia sylvatica","Ternstroemia sylvatica","Tropicos - Missouri Botanical Garden",0.988,"Ternstroemia","Pentaphylacaceae"
"938","Ternstroemia sylvatica",2,98,NA,"group_an2yk58",3,"Present","30x30m",229426458,"main","Ternstroemia sylvatica","Ternstroemia sylvatica","Tropicos - Missouri Botanical Garden",0.988,"Ternstroemia","Pentaphylacaceae"
"939","Ternstroemia sylvatica",3,102,NA,"group_an2yk58",1,"Present","30x30m",229426624,"main","Ternstroemia sylvatica","Ternstroemia sylvatica","Tropicos - Missouri Botanical Garden",0.988,"Ternstroemia","Pentaphylacaceae"
"940","Ternstroemia sylvatica",261,103,"main","group_an2yk58",2,"Present","30x30m",NA,NA,"Ternstroemia sylvatica","Ternstroemia sylvatica","Tropicos - Missouri Botanical Garden",0.988,"Ternstroemia","Pentaphylacaceae"
"941","Ternstroemia sylvatica",218,94,"main","group_an2yk58",2,"Present","30x30m",NA,NA,"Ternstroemia sylvatica","Ternstroemia sylvatica","Tropicos - Missouri Botanical Garden",0.988,"Ternstroemia","Pentaphylacaceae"
"942","Ternstroemia sylvstica",3,64,NA,"group_an2yk58",1,"Present","30x30m",228159173,"main","Ternstroemia sylvstica","Ternstroemia sylvatica","Tropicos - Missouri Botanical Garden",0.75,"Ternstroemia","Pentaphylacaceae"
"943","Ternstroemia sylvstica",78,64,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Ternstroemia sylvstica","Ternstroemia sylvatica","Tropicos - Missouri Botanical Garden",0.75,"Ternstroemia","Pentaphylacaceae"
"944","Tibia cordata",3,20,NA,"begin_repeat_ELDOiv5Dr",5,"naturally_regenerating","3x3m within 30x30m",190955924,"main","Tibia cordata","Tilia cordata","Tropicos - Missouri Botanical Garden",0.75,"Tilia","Malvaceae"
"945","Toona calantas",6,47,NA,"group_an2yk58",1,"Present","30x30m",221706815,"main","Toona calantas","Toona calantas","The International Plant Names Index",0.988,"Toona","Meliaceae"
"946","Toona calantas",32,47,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Toona calantas","Toona calantas","The International Plant Names Index",0.988,"Toona","Meliaceae"
"947","Trichilia trifolia",122,73,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Trichilia trifolia","Trichilia trifolia","Tropicos - Missouri Botanical Garden",0.988,"Trichilia","Meliaceae"
"948","Trichilia trifolia",10,73,NA,"group_an2yk58",1,"Present","30x30m",229320308,"main","Trichilia trifolia","Trichilia trifolia","Tropicos - Missouri Botanical Garden",0.988,"Trichilia","Meliaceae"
"949","Tristaniopsis decorticata (Merr.)",66,58,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Tristaniopsis decorticata (merr.)","Tristaniopsis decorticata","Tropicos - Missouri Botanical Garden",0.988,"Tristaniopsis","Myrtaceae"
"950","Tristaniopsis decorticata (Merr.)",8,45,NA,"group_an2yk58",1,"Present","30x30m",221701339,"main","Tristaniopsis decorticata (merr.)","Tristaniopsis decorticata","Tropicos - Missouri Botanical Garden",0.988,"Tristaniopsis","Myrtaceae"
"951","Tristaniopsis decorticata (Merr.)",8,58,NA,"group_an2yk58",1,"Present","30x30m",226156574,"main","Tristaniopsis decorticata (merr.)","Tristaniopsis decorticata","Tropicos - Missouri Botanical Garden",0.988,"Tristaniopsis","Myrtaceae"
"952","Tristaniopsis decorticata (Merr.)",14,45,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Tristaniopsis decorticata (merr.)","Tristaniopsis decorticata","Tropicos - Missouri Botanical Garden",0.988,"Tristaniopsis","Myrtaceae"
"953","Tristanosis decortecata",15,48,"main","group_qr1fe53",1,"Present","1x1m",NA,NA,"Tristanosis decortecata","Tristaniopsis decorticata","Tropicos - Missouri Botanical Garden",0.75,"Tristaniopsis","Myrtaceae"
"954","Tristanosis decortecata",2,48,NA,"group_qr1fe53",1,"Present","1x1m",221722552,"main","Tristanosis decortecata","Tristaniopsis decorticata","Tropicos - Missouri Botanical Garden",0.75,"Tristaniopsis","Myrtaceae"
"955","Tritaxis malayana",34,47,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Tritaxis malayana","Tritaxis malayana","Tropicos - Missouri Botanical Garden",0.988,"Tritaxis","Euphorbiaceae"
"956","Tritaxis malayana",1,47,NA,"group_ka7vj63",3,"Present","3x3m within 30x30m",221706815,"main","Tritaxis malayana","Tritaxis malayana","Tropicos - Missouri Botanical Garden",0.988,"Tritaxis","Euphorbiaceae"
"957","Tritaxis malayana",8,47,NA,"group_an2yk58",1,"Present","30x30m",221706815,"main","Tritaxis malayana","Tritaxis malayana","Tropicos - Missouri Botanical Garden",0.988,"Tritaxis","Euphorbiaceae"
"958","Tritaxis malayana",13,47,"main","group_ka7vj63",3,"Present","3x3m within 30x30m",NA,NA,"Tritaxis malayana","Tritaxis malayana","Tropicos - Missouri Botanical Garden",0.988,"Tritaxis","Euphorbiaceae"
"959","ueyeg",5,50,"main","PlantedTrees3",NA,NA,"30x30m",NA,NA,NA,NA,NA,NA,NA,NA
"960","ueyeg",3,50,NA,"PlantedTrees3",NA,NA,"30x30m",223397416,"main",NA,NA,NA,NA,NA,NA
"961","Ulmus mexicana",2,69,NA,"group_an2yk58",1,"Present","30x30m",229302073,"main","Ulmus mexicana","Ulmus mexicana","Tropicos - Missouri Botanical Garden",0.988,"Ulmus","Ulmaceae"
"962","Ulmus mexicana",96,69,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Ulmus mexicana","Ulmus mexicana","Tropicos - Missouri Botanical Garden",0.988,"Ulmus","Ulmaceae"
"963","Verbesina myrioephala",244,99,"main","group_an2yk58",2,"Present","30x30m",NA,NA,"Verbesina myrioephala","Verbesina myriocephala","Tropicos - Missouri Botanical Garden",0.75,"Verbesina","Asteraceae"
"964","Verbesina myrioephala",4,99,NA,"group_an2yk58",2,"Present","30x30m",229426516,"main","Verbesina myrioephala","Verbesina myriocephala","Tropicos - Missouri Botanical Garden",0.75,"Verbesina","Asteraceae"
"965","Vernonia patens",82,66,"main","group_an2yk58",8,"Present","30x30m",NA,NA,"Vernonia patens","Vernonia patens","Tropicos - Missouri Botanical Garden",0.988,"Vernonia","Asteraceae"
"966","Vernonia patens",243,99,"main","group_an2yk58",2,"Present","30x30m",NA,NA,"Vernonia patens","Vernonia patens","Tropicos - Missouri Botanical Garden",0.988,"Vernonia","Asteraceae"
"967","Vernonia patens",226,96,"main","group_an2yk58",6,"Present","30x30m",NA,NA,"Vernonia patens","Vernonia patens","Tropicos - Missouri Botanical Garden",0.988,"Vernonia","Asteraceae"
"968","Vernonia patens",81,65,"main","group_an2yk58",5,"Present","30x30m",NA,NA,"Vernonia patens","Vernonia patens","Tropicos - Missouri Botanical Garden",0.988,"Vernonia","Asteraceae"
"969","Vernonia patens",1,66,NA,"group_an2yk58",8,"Present","30x30m",228160743,"main","Vernonia patens","Vernonia patens","Tropicos - Missouri Botanical Garden",0.988,"Vernonia","Asteraceae"
"970","Vernonia patens",2,96,NA,"group_an2yk58",6,"Present","30x30m",229426380,"main","Vernonia patens","Vernonia patens","Tropicos - Missouri Botanical Garden",0.988,"Vernonia","Asteraceae"
"971","Vernonia patens",3,65,NA,"group_an2yk58",5,"Present","30x30m",228159634,"main","Vernonia patens","Vernonia patens","Tropicos - Missouri Botanical Garden",0.988,"Vernonia","Asteraceae"
"972","Vernonia patens",4,95,NA,"group_an2yk58",2,"Present","30x30m",229426361,"main","Vernonia patens","Vernonia patens","Tropicos - Missouri Botanical Garden",0.988,"Vernonia","Asteraceae"
"973","Vernonia patens",223,95,"main","group_an2yk58",2,"Present","30x30m",NA,NA,"Vernonia patens","Vernonia patens","Tropicos - Missouri Botanical Garden",0.988,"Vernonia","Asteraceae"
"974","Vernonia patens",3,99,NA,"group_an2yk58",2,"Present","30x30m",229426516,"main","Vernonia patens","Vernonia patens","Tropicos - Missouri Botanical Garden",0.988,"Vernonia","Asteraceae"
"975","Vijao",251,100,"main","group_an2yk58",1,"Present","30x30m",NA,NA,NA,NA,NA,NA,NA,NA
"976","Vijao",254,101,"main","group_an2yk58",1,"Present","30x30m",NA,NA,NA,NA,NA,NA,NA,NA
"977","Vijao",5,100,NA,"group_an2yk58",1,"Present","30x30m",229426542,"main",NA,NA,NA,NA,NA,NA
"978","Vijao",3,101,NA,"group_an2yk58",1,"Present","30x30m",229426589,"main",NA,NA,NA,NA,NA,NA
"979","Vitex Sp.",48,67,"main","group_ka7vj63",1,"Present","3x3m within 30x30m",NA,NA,"Vitex sp.","Vitex","Tropicos - Missouri Botanical Garden",0.75,"Vitex","Lamiaceae"
"980","Vitex Sp.",2,67,NA,"group_ka7vj63",1,"Present","3x3m within 30x30m",228208377,"main","Vitex sp.","Vitex","Tropicos - Missouri Botanical Garden",0.75,"Vitex","Lamiaceae"
"981","yzyz",6,50,"main","PlantedTrees3",NA,NA,"30x30m",NA,NA,NA,NA,NA,NA,NA,NA
"982","yzyz",4,50,NA,"PlantedTrees3",NA,NA,"30x30m",223397416,"main",NA,NA,NA,NA,NA,NA
"983",NA,229,96,"main","group_an2yk58",NA,"Present","30x30m",NA,NA,NA,NA,NA,NA,NA,NA
"984",NA,240,98,"main","group_an2yk58",NA,"Present","30x30m",NA,NA,NA,NA,NA,NA,NA,NA
"985",NA,86,99,"main","group_ka7vj63",NA,"don_t_know","3x3m within 30x30m",NA,NA,NA,NA,NA,NA,NA,NA
"986",NA,1,1,NA,"group_an2yk58",NA,NA,"30x30m",163622967,"main",NA,NA,NA,NA,NA,NA
"987",NA,1,2,NA,"group_an2yk58",NA,NA,"30x30m",189066260,"main",NA,NA,NA,NA,NA,NA
"988",NA,1,3,NA,"group_an2yk58",NA,NA,"30x30m",189469011,"main",NA,NA,NA,NA,NA,NA
"989",NA,1,4,NA,"group_an2yk58",NA,NA,"30x30m",189528021,"main",NA,NA,NA,NA,NA,NA
"990",NA,1,5,NA,"group_an2yk58",NA,NA,"30x30m",189528140,"main",NA,NA,NA,NA,NA,NA
