"Species","Tree_Type","Tree_Count","size_class","Site_ID","Plot_ID","Country","Organization_Name","SiteType","Plot_Type","Plot_Size","tree_index","main_index","_parent_table_name","origin_table","Plot_Permanence","Resample_Main_Plot","Resample_3x3_Subplot","PlantingPattern","Timeframe"
"Quercus","planted",1,"<10cm planted","329","33","France","Reforest Action","Restoration","Restoration","30x30",1,17,"main","Planted_30x30","Permanent","0","0","Same as 28","Y0"
"Carpinus betulus","planted",1,"<10cm planted","329","33","France","Reforest Action","Restoration","Restoration","30x30",2,17,"main","Planted_30x30","Permanent","0","0","Same as 28","Y0"
"sjdjd","planted",NA,"<10cm planted","S01","P01","Madagascar","CI Madagascar","Restoration","Restoration","30x30",3,50,"main","Planted_30x30","Permanent","0","0","2msur2m","Y0"
"jd","planted",NA,"<10cm planted","S01","P01","Madagascar","CI Madagascar","Restoration","Restoration","30x30",4,50,"main","Planted_30x30","Permanent","0","0","2msur2m","Y0"
"ueyeg","planted",NA,"<10cm planted","S01","P01","Madagascar","CI Madagascar","Restoration","Restoration","30x30",5,50,"main","Planted_30x30","Permanent","0","0","2msur2m","Y0"
"yzyz","planted",NA,"<10cm planted","S01","P01","Madagascar","CI Madagascar","Restoration","Restoration","30x30",6,50,"main","Planted_30x30","Permanent","0","0","2msur2m","Y0"
"Tectona grandis","planted",3,"<10cm planted","273B1P1","273B1P1","India","Grow Trees","Restoration","Restoration","30x30",7,53,"main","Planted_30x30","Permanent","0","0","Trees were planted with a 6 ft by 6 ft spacing","Y0"
"Intsia bijuga","planted",155,"<10cm planted","211","Plot No. 001","Philippines","CI Philippines","Restoration","Restoration","30x30",8,57,"main","Planted_30x30","Permanent","0","0","Trees were planted with a 3m by 2m spacing","Y0"
"Intsia bijuga","planted",130,"<10cm planted","211","Plot No. 002","Philippines","CI Philippines","Restoration","Restoration","30x30",9,58,"main","Planted_30x30","Permanent","0","0","Trees were planted with 2m by 3m spacing","Y0"
"Eugenia montalbanica","planted",6,"<10cm planted","211","Plot No. 002","Philippines","CI Philippines","Restoration","Restoration","30x30",10,58,"main","Planted_30x30","Permanent","0","0","Trees were planted with 2m by 3m spacing","Y0"
NA,"planted",0,"<10cm planted","878","878-1","Mexico","Café Capitan","Restoration","Restoration","30x30",11,64,"main","Planted_30x30","Permanent","0","0","Esta plantado a una distancia de 2*2","Y0"
"Intsia bijuga","planted",147,"<10cm planted","211","Plot No. 003","Philippines","CI Philippines","Restoration","Restoration","30x30",12,67,"main","Planted_30x30","Permanent","0","0","Trees were planted with a 3m by 2m spacing","Y0"
"Quercus rugosa nee","planted",1,"<10cm planted","295","295-4","Mexico","FONCET","Restoration","Restoration","30x30",13,71,"main","Planted_30x30","Permanent","0","0","3 por 3 metros","Y0"
"Guazuma ulmifolia","planted",1,"<10cm planted","295","295-22","Mexico","FONCET","Restoration","Restoration","30x30",14,74,"main","Planted_30x30","Permanent","0","0","3 por 3 metros","Y0"
"Bursera simaruba","planted",4,"<10cm planted","295","295-26","Mexico","FONCET","Restoration","Restoration","30x30",15,75,"main","Planted_30x30","Permanent","0","0","3 por 3 metros","Y0"
"Caffea arabica","planted",1,"<10cm planted","349","349-2","Mexico","Café Capitan","Restoration","Restoration","30x30",16,99,"main","Planted_30x30","Permanent","0","0","3x3","Y0"
"Não possue","planted",0,"<10cm planted","40","Parcela 1","Brazil","GANB","Restoration","Restoration","30x30",17,104,"main","Planted_30x30","Permanent","0","1","3x2","Y0"
"Brosimum alicastrum","planted",1,"<10cm planted","1314","1314-1","Mexico","FONCET","Restoration","Restoration","30x30",18,194,"main","Planted_30x30","Permanent","0","0","1.5 metros por 2 metros","Y0"
"Coffee arabica","planted",1,"<10cm planted","1394","1394-1","Mexico","FONCET","Restoration","Restoration","30x30",19,198,"main","Planted_30x30","Permanent","0","0","1.50 metros  por 2 metros","Y0"
"Beilschmiedia riparia","planted",1,"<10cm planted","1402","1402_2","Mexico","FONCET","Restoration","Restoration","30x30",20,216,"main","Planted_30x30","Permanent","0","0","Dos metros por uno y medio metros","Y0"
"Msangu","planted",26,"<10cm planted","180","M 4","Malawi","Wells for Zoe","Restoration","Restoration","30x30",21,250,"main","Planted_30x30","Permanent","2","0","2m by 2m","Y0"
"Mphakasa","planted",14,"<10cm planted","180","M 4","Malawi","Wells for Zoe","Restoration","Restoration","30x30",22,250,"main","Planted_30x30","Permanent","2","0","2m by 2m","Y0"
"Msambafumu","planted",16,"<10cm planted","180","M 4","Malawi","Wells for Zoe","Restoration","Restoration","30x30",23,250,"main","Planted_30x30","Permanent","2","0","2m by 2m","Y0"
"Msangu","planted",21,"<10cm planted","180","M5","Malawi","Wells for Zoe","Restoration","Restoration","30x30",24,251,"main","Planted_30x30","Permanent","2","0","2m by 2m","Y0"
"Mphakasa","planted",28,"<10cm planted","180","M5","Malawi","Wells for Zoe","Restoration","Restoration","30x30",25,251,"main","Planted_30x30","Permanent","2","0","2m by 2m","Y0"
"Msangu","planted",29,"<10cm planted","180","P9","Malawi","Wells for Zoe","Restoration","Restoration","30x30",26,252,"main","Planted_30x30","Permanent","2","0","2m by 2m","Y0"
"Msambafumu","planted",15,"<10cm planted","180","P9","Malawi","Wells for Zoe","Restoration","Restoration","30x30",27,252,"main","Planted_30x30","Permanent","2","0","2m by 2m","Y0"
"Mphakasa","planted",16,"<10cm planted","180","P9","Malawi","Wells for Zoe","Restoration","Restoration","30x30",28,252,"main","Planted_30x30","Permanent","2","0","2m by 2m","Y0"
"Msangu","planted",17,"<10cm planted","180","M2","Malawi","Wells for Zoe","Restoration","Restoration","30x30",29,255,"main","Planted_30x30","Permanent","0","2","2m by 2m","Y0"
"Mtondo","planted",56,"<10cm planted","180","M2","Malawi","Wells for Zoe","Restoration","Restoration","30x30",30,255,"main","Planted_30x30","Permanent","0","2","2m by 2m","Y0"
"Msambafumu","planted",49,"<10cm planted","180","M2","Malawi","Wells for Zoe","Restoration","Restoration","30x30",31,255,"main","Planted_30x30","Permanent","0","2","2m by 2m","Y0"
"Msolo","planted",3,"<10cm planted","180","M2","Malawi","Wells for Zoe","Restoration","Restoration","30x30",32,255,"main","Planted_30x30","Permanent","0","2","2m by 2m","Y0"
"Msangu","planted",42,"<10cm planted","180","M6","Malawi","Wells for Zoe","Restoration","Restoration","30x30",33,256,"main","Planted_30x30","Permanent","0","2","2m by 2m","Y0"
"Mphakasa","planted",36,"<10cm planted","180","M6","Malawi","Wells for Zoe","Restoration","Restoration","30x30",34,256,"main","Planted_30x30","Permanent","0","2","2m by 2m","Y0"
"Mphakasa","planted",31,"<10cm planted","180","M8","Malawi","Wells for Zoe","Restoration","Restoration","30x30",35,257,"main","Planted_30x30","Permanent","0","0","2m by 2m","Y0"
"Msangu","planted",31,"<10cm planted","180","M8","Malawi","Wells for Zoe","Restoration","Restoration","30x30",36,257,"main","Planted_30x30","Permanent","0","0","2m by 2m","Y0"
"Faidherbia albida","planted",19,"<10cm planted","180","P2","Malawi","Wells for Zoe","Restoration","Restoration","30x30",37,260,"main","Planted_30x30","Permanent","2","0","2m by 2m","Y0"
"khaya athotheca","planted",39,"<10cm planted","180","P2","Malawi","Wells for Zoe","Restoration","Restoration","30x30",38,260,"main","Planted_30x30","Permanent","2","0","2m by 2m","Y0"
"Chitimbe","planted",4,"<10cm planted","180","P2","Malawi","Wells for Zoe","Restoration","Restoration","30x30",39,260,"main","Planted_30x30","Permanent","2","0","2m by 2m","Y0"
"Mphakasa","planted",9,"<10cm planted","180","P2","Malawi","Wells for Zoe","Restoration","Restoration","30x30",40,260,"main","Planted_30x30","Permanent","2","0","2m by 2m","Y0"
"Mtondo","planted",3,"<10cm planted","180","P2","Malawi","Wells for Zoe","Restoration","Restoration","30x30",41,260,"main","Planted_30x30","Permanent","2","0","2m by 2m","Y0"
"Acacia Polyacatha","planted",4,"<10cm planted","180","P2","Malawi","Wells for Zoe","Restoration","Restoration","30x30",42,260,"main","Planted_30x30","Permanent","2","0","2m by 2m","Y0"
"Mwavi","planted",10,"<10cm planted","180","P2","Malawi","Wells for Zoe","Restoration","Restoration","30x30",43,260,"main","Planted_30x30","Permanent","2","0","2m by 2m","Y0"
"Matowo","planted",10,"<10cm planted","180","P2","Malawi","Wells for Zoe","Restoration","Restoration","30x30",44,260,"main","Planted_30x30","Permanent","2","0","2m by 2m","Y0"
"Faidherbia albida","planted",31,"<10cm planted","180","P3","Malawi","Wells for Zoe","Restoration","Restoration","30x30",45,261,"main","Planted_30x30","Permanent","2","0","2m by 2m","Y0"
"Mtondo","planted",102,"<10cm planted","180","P3","Malawi","Wells for Zoe","Restoration","Restoration","30x30",46,261,"main","Planted_30x30","Permanent","2","0","2m by 2m","Y0"
"Mphakasa","planted",16,"<10cm planted","180","P3","Malawi","Wells for Zoe","Restoration","Restoration","30x30",47,261,"main","Planted_30x30","Permanent","2","0","2m by 2m","Y0"
"Mlonde","planted",16,"<10cm planted","180","P3","Malawi","Wells for Zoe","Restoration","Restoration","30x30",48,261,"main","Planted_30x30","Permanent","2","0","2m by 2m","Y0"
"Mwavi","planted",20,"<10cm planted","180","P3","Malawi","Wells for Zoe","Restoration","Restoration","30x30",49,261,"main","Planted_30x30","Permanent","2","0","2m by 2m","Y0"
"Mphakasa","planted",107,"<10cm planted","180","P9","Malawi","Wells for Zoe","Restoration","Restoration","30x30",50,265,"main","Planted_30x30","Permanent","2","0","2m by 2m","Y0"
"Chitimbe","planted",20,"<10cm planted","180","P9","Malawi","Wells for Zoe","Restoration","Restoration","30x30",51,265,"main","Planted_30x30","Permanent","2","0","2m by 2m","Y0"
"Msangu","planted",50,"<10cm planted","180","P9","Malawi","Wells for Zoe","Restoration","Restoration","30x30",52,265,"main","Planted_30x30","Permanent","2","0","2m by 2m","Y0"
"mphakasa","planted",26,"<10cm planted","180","P10","Malawi","Wells for Zoe","Restoration","Restoration","30x30",53,266,"main","Planted_30x30","Permanent","0","0","2m by 2m","Y0"
"mlonde","planted",29,"<10cm planted","180","P10","Malawi","Wells for Zoe","Restoration","Restoration","30x30",54,266,"main","Planted_30x30","Permanent","0","0","2m by 2m","Y0"
"chitimbe","planted",19,"<10cm planted","180","P10","Malawi","Wells for Zoe","Restoration","Restoration","30x30",55,266,"main","Planted_30x30","Permanent","0","0","2m by 2m","Y0"
"m'bawa","planted",12,"<10cm planted","180","P10","Malawi","Wells for Zoe","Restoration","Restoration","30x30",56,266,"main","Planted_30x30","Permanent","0","0","2m by 2m","Y0"
"msambafumu","planted",14,"<10cm planted","180","P10","Malawi","Wells for Zoe","Restoration","Restoration","30x30",57,266,"main","Planted_30x30","Permanent","0","0","2m by 2m","Y0"
"mtondo","planted",4,"<10cm planted","180","P12","Malawi","Wells for Zoe","Restoration","Restoration","30x30",58,268,"main","Planted_30x30","Permanent","2","0","2m by 2m","Y0"
"m'bawa","planted",3,"<10cm planted","180","P12","Malawi","Wells for Zoe","Restoration","Restoration","30x30",59,268,"main","Planted_30x30","Permanent","2","0","2m by 2m","Y0"
"Chitimbe","planted",15,"<10cm planted","180","P12","Malawi","Wells for Zoe","Restoration","Restoration","30x30",60,268,"main","Planted_30x30","Permanent","2","0","2m by 2m","Y0"
"Intsia bijuga","planted",95,"<10cm planted","211","Plot No. 007","Philippines","CI Philippines","Restoration","Restoration","30x30",61,289,"main","Planted_30x30","Permanent","0","0","Trees were planted with a 2m by 3m spacing","Y0"
"Dipterocarpus grandiflorus","planted",2,"<10cm planted","211","Plot No. 008","Philippines","CI Philippines","Restoration","Restoration","30x30",62,290,"main","Planted_30x30","Permanent","0","0","Trees were planted with a 3m x 2m spacing","Y0"
"Intsia bijuga","planted",105,"<10cm planted","211","Plot No. 008","Philippines","CI Philippines","Restoration","Restoration","30x30",63,290,"main","Planted_30x30","Permanent","0","0","Trees were planted with a 3m x 2m spacing","Y0"
"Intsia bijuga","planted",120,"<10cm planted","211","Plot No. 009","Philippines","CI Philippines","Restoration","Restoration","30x30",64,291,"main","Planted_30x30","Permanent","0","0","Trees planted with a 3m by 2m spacing","Y0"
"Intsia bijuga","planted",125,"<10cm planted","211","Plot No. 010","Philippines","CI Philippines","Restoration","Restoration","30x30",65,292,"main","Planted_30x30","Permanent","0","0","Trees were planted with a 3m by 2 m spacing","Y0"
"Intsia bijuga","planted",100,"<10cm planted","211","Plot No. 011","Philippines","CI Philippines","Restoration","Restoration","30x30",66,294,"main","Planted_30x30","Permanent","0","0","Tree planted with 3m by 2m spacing","Y0"
"Dipterocarpus grandiflorus","planted",4,"<10cm planted","211","Plot No. 011","Philippines","CI Philippines","Restoration","Restoration","30x30",67,294,"main","Planted_30x30","Permanent","0","0","Tree planted with 3m by 2m spacing","Y0"
"Swietenia foxworthyi","planted",1,"<10cm planted","211","Plot No. 011","Philippines","CI Philippines","Restoration","Restoration","30x30",68,294,"main","Planted_30x30","Permanent","0","0","Tree planted with 3m by 2m spacing","Y0"
"Pouteria villamilii","planted",1,"<10cm planted","211","Plot No. 011","Philippines","CI Philippines","Restoration","Restoration","30x30",69,294,"main","Planted_30x30","Permanent","0","0","Tree planted with 3m by 2m spacing","Y0"
"Diospyros blancoi","planted",1,"<10cm planted","211","Plot No. 011","Philippines","CI Philippines","Restoration","Restoration","30x30",70,294,"main","Planted_30x30","Permanent","0","0","Tree planted with 3m by 2m spacing","Y0"
"Bauhinia","planted",1,"<10cm planted","180","M32","Malawi","Wells for Zoe","Restoration","Restoration","30x30",71,298,"main","Planted_30x30","Permanent","2","2","2m by 2m","Y0"
"Mthethe","planted",1,"<10cm planted","180","m34","Malawi","Wells for Zoe","Restoration","Restoration","30x30",72,299,"main","Planted_30x30","Permanent","1","2","2m by 2m","Y0"
"Mthethe","planted",23,"<10cm planted","180","M43","Malawi","Wells for Zoe","Restoration","Restoration","30x30",73,303,"main","Planted_30x30","Permanent","1","2","2m by 2m","Y0"
"Mphakasa","planted",21,"<10cm planted","180","M43","Malawi","Wells for Zoe","Restoration","Restoration","30x30",74,303,"main","Planted_30x30","Permanent","1","2","2m by 2m","Y0"
"Mwavi","planted",20,"<10cm planted","180","M43","Malawi","Wells for Zoe","Restoration","Restoration","30x30",75,303,"main","Planted_30x30","Permanent","1","2","2m by 2m","Y0"
"Faidherbia albida","planted",35,"<10cm planted","180","M36","Malawi","Wells for Zoe","Restoration","Restoration","30x30",76,316,"main","Planted_30x30","Permanent","1","2","2m by 2m","Y0"
"Alfzelia quenzensis","planted",21,"<10cm planted","180","M36","Malawi","Wells for Zoe","Restoration","Restoration","30x30",77,316,"main","Planted_30x30","Permanent","1","2","2m by 2m","Y0"
"Msangu","planted",28,"<10cm planted","180","P31","Malawi","Wells for Zoe","Restoration","Restoration","30x30",78,317,"main","Planted_30x30","Permanent","0","1","2m by 2m","Y0"
"Msambafumu","planted",17,"<10cm planted","180","P31","Malawi","Wells for Zoe","Restoration","Restoration","30x30",79,317,"main","Planted_30x30","Permanent","0","1","2m by 2m","Y0"
"M'bawa","planted",20,"<10cm planted","180","P31","Malawi","Wells for Zoe","Restoration","Restoration","30x30",80,317,"main","Planted_30x30","Permanent","0","1","2m by 2m","Y0"
"Msangu","planted",25,"<10cm planted","180","P28","Malawi","Wells for Zoe","Restoration","Restoration","30x30",81,323,"main","Planted_30x30","Permanent","1","0","2m by 2m","Y0"
"Intsia bijuga","planted",120,"<10cm planted","211","Plot No. 004","Philippines","CI Philippines","Restoration","Restoration","30x30",82,360,"main","Planted_30x30","Permanent","0","0","Trees planted with a 2m by 3m spacing","Y0"
"Intsia bijuga","planted",125,"<10cm planted","211","Plot No. 005","Philippines","CI Philippines","Restoration","Restoration","30x30",83,361,"main","Planted_30x30","Permanent","0","0","Trees planted with a 3m by 2m spacing","Y0"
"Dipterocarpus grandiflorus","planted",10,"<10cm planted","211","Plot No. 005","Philippines","CI Philippines","Restoration","Restoration","30x30",84,361,"main","Planted_30x30","Permanent","0","0","Trees planted with a 3m by 2m spacing","Y0"
"Intsia bijuga","planted",128,"<10cm planted","211","Plot No. 006","Philippines","CI Philippines","Restoration","Restoration","30x30",85,362,"main","Planted_30x30","Permanent","0","0","Trees were planted with a 2m by 3 spacing","Y0"
"Intsia bijuga","planted",131,"<10cm planted","211","Plot No. 012","Philippines","CI Philippines","Restoration","Restoration","30x30",86,363,"main","Planted_30x30","Permanent","0","0","Trees planted with a 3 by 2m spacing","Y0"
"Intsia bijuga","planted",79,"<10cm planted","211","Plot No. 013","Philippines","CI Philippines","Restoration","Restoration","30x30",87,364,"main","Planted_30x30","Permanent","0","0","Trees were planted with a 3m by 2m spacing","Y0"
"Swietenia foxworthyi","planted",30,"<10cm planted","211","Plot No. 013","Philippines","CI Philippines","Restoration","Restoration","30x30",88,364,"main","Planted_30x30","Permanent","0","0","Trees were planted with a 3m by 2m spacing","Y0"
"Intsia bijuga","planted",105,"<10cm planted","211","Plot No. 014","Philippines","CI Philippines","Restoration","Restoration","30x30",89,365,"main","Planted_30x30","Permanent","0","0","Trees planted with a 3m x 2m spacing","Y0"
"Intsia bijuga","planted",135,"<10cm planted","211","Plot No. 015","Philippines","CI Philippines","Restoration","Restoration","30x30",90,366,"main","Planted_30x30","Permanent","0","0","Trees plnated with 2m x 3m spacing","Y0"
"Eugenia montalbanica","planted",5,"<10cm planted","211","Plot No. 015","Philippines","CI Philippines","Restoration","Restoration","30x30",91,366,"main","Planted_30x30","Permanent","0","0","Trees plnated with 2m x 3m spacing","Y0"
"Intsia bijuga","planted",134,"<10cm planted","211","Plot No. 016","Philippines","CI Philippines","Restoration","Restoration","30x30",92,367,"main","Planted_30x30","Permanent","0","0","Trees were planted in 3m x 2m spacing","Y0"
"Intsia bijuga","planted",133,"<10cm planted","211","Plot No. 017","Philippines","CI Philippines","Restoration","Restoration","30x30",93,368,"main","Planted_30x30","Permanent","0","0","Trees planted with a 3m by 2m spacing","Y0"
"Intsia bijuga","planted",125,"<10cm planted","211","Plot No. 018","Philippines","CI Philippines","Restoration","Restoration","30x30",94,369,"main","Planted_30x30","Permanent","0","0","Trees planted were planted with a 3m by 2m spacing","Y0"
"Intsia bijuga","planted",135,"<10cm planted","211","Plot No. 019","Philippines","CI Philippines","Restoration","Restoration","30x30",95,370,"main","Planted_30x30","Permanent","0","0","Trees planted with 3m by 2 2m spacing","Y0"
"Intia bijuga","planted",120,"<10cm planted","211","Plot No. 020","Philippines","CI Philippines","Restoration","Restoration","30x30",96,371,"main","Planted_30x30","Permanent","0","0","Trees planted with a 3m by 2m spacing","Y0"
"Intsia bijuga","planted",122,"<10cm planted","211","Plot No. 021","Philippines","CI Philippines","Restoration","Restoration","30x30",97,372,"main","Planted_30x30","Permanent","0","0","Trees planted with a 3m by 2m spacing","Y0"
"Intsia bijuga","planted",98,"<10cm planted","211","Plot No. 022","Philippines","CI Philippines","Restoration","Restoration","30x30",98,373,"main","Planted_30x30","Permanent","0","0","Trees planted with a 3m by 2m spacing","Y0"
"Eugenia montalbanica","planted",15,"<10cm planted","211","Plot No. 022","Philippines","CI Philippines","Restoration","Restoration","30x30",99,373,"main","Planted_30x30","Permanent","0","0","Trees planted with a 3m by 2m spacing","Y0"
"Pterocarpus indicus","planted",13,"<10cm planted","211","Plot No. 022","Philippines","CI Philippines","Restoration","Restoration","30x30",100,373,"main","Planted_30x30","Permanent","0","0","Trees planted with a 3m by 2m spacing","Y0"
"Intsia bijuga","planted",129,"<10cm planted","1758","S0015MP01","Madagascar","CI Madagascar","Restoration","Restoration","30x30",101,420,"main","Planted_30x30","Permanent","0","2","2mm","Y0"
"Trachylobium  verrucosum","planted",69,"<10cm planted","1758","S0015MP01","Madagascar","CI Madagascar","Restoration","Restoration","30x30",102,420,"main","Planted_30x30","Permanent","0","2","2mm","Y0"
"Hevea brasiliensi","planted",10,"<10cm planted","95","1","DRC","Faja Lobi","Restoration","Restoration","30x30",103,527,"main","Planted_30x30","Permanent","0","0","2.5×3","Y0"
"Cassia siamea","planted",7,"<10cm planted","95","1","DRC","Faja Lobi","Restoration","Restoration","30x30",104,527,"main","Planted_30x30","Permanent","0","0","2.5×3","Y0"
"Pentaclethra macrophylla","planted",7,"<10cm planted","95","1","DRC","Faja Lobi","Restoration","Restoration","30x30",105,527,"main","Planted_30x30","Permanent","0","0","2.5×3","Y0"
"Cassia floribunda","planted",2,"<10cm planted","95","1","DRC","Faja Lobi","Restoration","Restoration","30x30",106,527,"main","Planted_30x30","Permanent","0","0","2.5×3","Y0"
"Trachylobium","planted",69,"<10cm planted","1758","S0015MP01","Madagascar","CI Madagascar","Restoration","Restoration","30x30",107,741,"main","Planted_30x30","Permanent","0","2","2 m","Y0"
"Hintsia bijuga","planted",129,"<10cm planted","1758","S0015MP01","Madagascar","CI Madagascar","Restoration","Restoration","30x30",108,741,"main","Planted_30x30","Permanent","0","2","2 m","Y0"
"ghgh","planted",NA,"<10cm planted","1783","S0040MP1","Madagascar","Amadese","Restoration","Restoration","30x30",109,743,"main","Planted_30x30","Permanent","2","0","ghh","Y0"
"''Intsia bijuga''","planted",23,"<10cm planted","1758","S0015MP13","Madagascar","Amadese","Restoration","Restoration","30x30",110,744,"main","Planted_30x30","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 x 2m20
Denivelation abrupte","Y0"
"''Trachylobium verrucosum''","planted",25,"<10cm planted","1758","S0015MP13","Madagascar","Amadese","Restoration","Restoration","30x30",111,744,"main","Planted_30x30","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 x 2m20
Denivelation abrupte","Y0"
"''Dracaena reflexa''","planted",34,"<10cm planted","1758","S0015MP13","Madagascar","Amadese","Restoration","Restoration","30x30",112,744,"main","Planted_30x30","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 x 2m20
Denivelation abrupte","Y0"
"''Harungana madagasiensis''","planted",42,"<10cm planted","1758","S0015MP13","Madagascar","Amadese","Restoration","Restoration","30x30",113,744,"main","Planted_30x30","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 x 2m20
Denivelation abrupte","Y0"
"Trachylobium verracusum","planted",45,"<10cm planted","1851","S0108MP1","Madagascar","Taotsara","Restoration","Restoration","30x30",114,745,"main","Planted_30x30","Permanent","0","0","Les arbres ont été plantés avec un espacements de 2m fois 2 m","Y0"
"Ficus reflexa","planted",1,"<10cm planted","1851","S0108MP1","Madagascar","Taotsara","Restoration","Restoration","30x30",115,745,"main","Planted_30x30","Permanent","0","0","Les arbres ont été plantés avec un espacements de 2m fois 2 m","Y0"
"Harungana madagascariensis","planted",105,"<10cm planted","1851","S0108MP1","Madagascar","Taotsara","Restoration","Restoration","30x30",116,745,"main","Planted_30x30","Permanent","0","0","Les arbres ont été plantés avec un espacements de 2m fois 2 m","Y0"
"Albizia Lebbeck","planted",36,"<10cm planted","1851","S0108MP1","Madagascar","Taotsara","Restoration","Restoration","30x30",117,745,"main","Planted_30x30","Permanent","0","0","Les arbres ont été plantés avec un espacements de 2m fois 2 m","Y0"
"Intsia bijuga","planted",24,"<10cm planted","1851","S0108MP1","Madagascar","Taotsara","Restoration","Restoration","30x30",118,745,"main","Planted_30x30","Permanent","0","0","Les arbres ont été plantés avec un espacements de 2m fois 2 m","Y0"
"Harungana madagascariensis","planted",159,"<10cm planted","1851","S0108MP2","Madagascar","Taotsara","Restoration","Restoration","30x30",119,746,"main","Planted_30x30","Permanent","0","2","Les arbres ont été plantés avec un espacements de 2m sur 2m","Y0"
"Albizia lebbeck","planted",78,"<10cm planted","1851","S0108MP2","Madagascar","Taotsara","Restoration","Restoration","30x30",120,746,"main","Planted_30x30","Permanent","0","2","Les arbres ont été plantés avec un espacements de 2m sur 2m","Y0"
"Trachylobium verracosum","planted",20,"<10cm planted","1851","S0108MP2","Madagascar","Taotsara","Restoration","Restoration","30x30",121,746,"main","Planted_30x30","Permanent","0","2","Les arbres ont été plantés avec un espacements de 2m sur 2m","Y0"
"Harungana madagascariensis","planted",51,"<10cm planted","1851","S0108MP3","Madagascar","Taotsara","Restoration","Restoration","30x30",122,747,"main","Planted_30x30","Permanent","0","0","Arbres plantés de 2m sur 2m","Y0"
"Albizia lebbeck","planted",17,"<10cm planted","1851","S0108MP3","Madagascar","Taotsara","Restoration","Restoration","30x30",123,747,"main","Planted_30x30","Permanent","0","0","Arbres plantés de 2m sur 2m","Y0"
"Nuxia capitata","planted",3,"<10cm planted","1851","S0108MP3","Madagascar","Taotsara","Restoration","Restoration","30x30",124,747,"main","Planted_30x30","Permanent","0","0","Arbres plantés de 2m sur 2m","Y0"
"Trachylobium verracusum","planted",82,"<10cm planted","1851","S0108MP4","Madagascar","Taotsara","Restoration","Restoration","30x30",125,748,"main","Planted_30x30","Permanent","0","2","2m sur 2 m","Y0"
"Intsia bijuga","planted",12,"<10cm planted","1851","S0108MP4","Madagascar","Taotsara","Restoration","Restoration","30x30",126,748,"main","Planted_30x30","Permanent","0","2","2m sur 2 m","Y0"
"Harongana madagascariensis","planted",107,"<10cm planted","1851","S0108MP4","Madagascar","Taotsara","Restoration","Restoration","30x30",127,748,"main","Planted_30x30","Permanent","0","2","2m sur 2 m","Y0"
"Albizia lebbeck","planted",35,"<10cm planted","1851","S0108MP4","Madagascar","Taotsara","Restoration","Restoration","30x30",128,748,"main","Planted_30x30","Permanent","0","2","2m sur 2 m","Y0"
"Syzygium aromaticum","planted",43,"<10cm planted","1851","S0108MP5","Madagascar","Taotsara","Restoration","Restoration","30x30",129,749,"main","Planted_30x30","Permanent","0","0","6m sur 6m","Y0"
"Coffea","planted",31,"<10cm planted","1851","S0108MP5","Madagascar","Taotsara","Restoration","Restoration","30x30",130,749,"main","Planted_30x30","Permanent","0","0","6m sur 6m","Y0"
"Citrus prinus","planted",8,"<10cm planted","1851","S0108MP5","Madagascar","Taotsara","Restoration","Restoration","30x30",131,749,"main","Planted_30x30","Permanent","0","0","6m sur 6m","Y0"
"Litchi Sp","planted",3,"<10cm planted","1851","S0108MP5","Madagascar","Taotsara","Restoration","Restoration","30x30",132,749,"main","Planted_30x30","Permanent","0","0","6m sur 6m","Y0"
"Mangifera indica","planted",3,"<10cm planted","1851","S0108MP5","Madagascar","Taotsara","Restoration","Restoration","30x30",133,749,"main","Planted_30x30","Permanent","0","0","6m sur 6m","Y0"
"Citrus prinus","planted",36,"<10cm planted","1851","S0108MP82","Madagascar","Taotsara","Restoration","Restoration","30x30",134,750,"main","Planted_30x30","Permanent","0","2","5m sur 5m","Y0"
"Mangifera sp","planted",5,"<10cm planted","1851","S0108MP82","Madagascar","Taotsara","Restoration","Restoration","30x30",135,750,"main","Planted_30x30","Permanent","0","2","5m sur 5m","Y0"
"Coffea","planted",9,"<10cm planted","1851","S0108MP82","Madagascar","Taotsara","Restoration","Restoration","30x30",136,750,"main","Planted_30x30","Permanent","0","2","5m sur 5m","Y0"
"Citrus prinus","planted",35,"<10cm planted","1851","S0108MP83","Madagascar","Taotsara","Restoration","Restoration","30x30",137,751,"main","Planted_30x30","Permanent","0","2","5m sur 5m","Y0"
"Coffea","planted",1,"<10cm planted","1851","S0108MP83","Madagascar","Taotsara","Restoration","Restoration","30x30",138,751,"main","Planted_30x30","Permanent","0","2","5m sur 5m","Y0"
"Spodias dulsis","planted",1,"<10cm planted","1851","S0108MP83","Madagascar","Taotsara","Restoration","Restoration","30x30",139,751,"main","Planted_30x30","Permanent","0","2","5m sur 5m","Y0"
"Trachylobium verracusum","planted",98,"<10cm planted","1851","S0108MP84","Madagascar","Taotsara","Restoration","Restoration","30x30",140,752,"main","Planted_30x30","Permanent","0","2","2m sur 2m","Y0"
"Intsia jubuga","planted",14,"<10cm planted","1851","S0108MP84","Madagascar","Taotsara","Restoration","Restoration","30x30",141,752,"main","Planted_30x30","Permanent","0","2","2m sur 2m","Y0"
