"Species","Tree_Type","Tree_Count","size_class","Site_ID","Plot_ID","Country","Organization_Name","SiteType","Plot_Type","Plot_Size","tree_index","main_index","_parent_table_name","origin_table","Plot_Permanence","Resample_Main_Plot","Resample_3x3_Subplot","PlantingPattern","Timeframe"
"Nuxia capitata","naturally_regenerating",5,"1 - 9.9cm","1797","S0054MP6","Madagascar","FAFIALA","Restoration","Restoration","30x30",255,1496,"main","Census_30x30","Permanent","2","2","2m * 2m","Y0"
NA,"naturally_regenerating",NA,"1 - 9.9cm","1797","S0054MP6","Madagascar","FAFIALA","Restoration","Restoration","30x30",256,1496,"main","Census_30x30","Permanent","2","2","2m * 2m","Y0"
"Nuxia capitata","naturally_regenerating",15,"1 - 9.9cm","1797","S0054MP12","Madagascar","FAFIALA","Restoration","Restoration","30x30",257,1503,"main","Census_30x30","Permanent","2","2","2m * 2m","Y0"
"Weinmannia rutenbergii","naturally_regenerating",3,"1 - 9.9cm","1797","S0054MP12","Madagascar","FAFIALA","Restoration","Restoration","30x30",258,1503,"main","Census_30x30","Permanent","2","2","2m * 2m","Y0"
"Nuxia capitata","naturally_regenerating",3,"1 - 9.9cm","1813","S0070MP4","Madagascar","FAFIALA","Restoration","Restoration","30x30",259,1506,"main","Census_30x30","Permanent","2","2","2m*2m","Y0"
"Weinmannia rutenbergii","naturally_regenerating",5,"1 - 9.9cm","1797","S0054MP2","Madagascar","FAFIALA","Restoration","Restoration","30x30",260,1507,"main","Census_30x30","Permanent","2","2","1.5m * 1.5m","Y0"
"Nuxia capitata","naturally_regenerating",2,"1 - 9.9cm","1797","S0054MP2","Madagascar","FAFIALA","Restoration","Restoration","30x30",261,1507,"main","Census_30x30","Permanent","2","2","1.5m * 1.5m","Y0"
"Nuxia capitata",NA,22,NA,"1797","S0054MP1","Madagascar","FAFIALA","Restoration","Restoration","30x30",262,1508,"main","Census_30x30","Permanent","2","2","1.5m* 1.5m","Y0"
"Weinmannia rutenbergii","naturally_regenerating",7,"1 - 9.9cm","1797","S0054MP1","Madagascar","FAFIALA","Restoration","Restoration","30x30",263,1508,"main","Census_30x30","Permanent","2","2","1.5m* 1.5m","Y0"
NA,"planted",NA,"<10cm planted","1797","S0054MP121","Madagascar","FAFIALA","Restoration","Restoration","30x30",264,1511,"main","Census_30x30","Permanent","2","2","4m sur 4m","Y0"
"Eucalyptus robusta","Present",4,"1 - 9.9cm","1812","S0069MP27","Madagascar","FAFIALA","Restoration","Restoration","30x30",265,1513,"main","Census_30x30","Permanent","0","2","2m*2m","Y0"
"Nuxia capitata","naturally_regenerating",2,"1 - 9.9cm","1797","S0054MP27","Madagascar","FAFIALA","Restoration","Restoration","30x30",266,1514,"main","Census_30x30","Permanent","2","2","1.5m * 1.5m","Y0"
"Nuxia capitata","naturally_regenerating",7,"1 - 9.9cm","1797","S0054MP20","Madagascar","FAFIALA","Restoration","Restoration","30x30",267,1516,"main","Census_30x30","Permanent","2","2","2m *2m","Y0"
"Weinmannia rutenbergii","naturally_regenerating",3,"1 - 9.9cm","1797","S0054MP20","Madagascar","FAFIALA","Restoration","Restoration","30x30",268,1516,"main","Census_30x30","Permanent","2","2","2m *2m","Y0"
"Mangafera indica","planted",2,"<10cm planted","1818","S0075MP 05","Madagascar","FAFIALA","Restoration","Restoration","30x30",269,1519,"main","Census_30x30","Permanent","2","2","4m*4m","Y0"
"Weinmannia rutenbergii","Present",19,"1 - 9.9cm","1797","S0054MP10","Madagascar","FAFIALA","Restoration","Restoration","30x30",270,1520,"main","Census_30x30","Permanent","2","2","2m *2m","Y0"
"Nuxia capitata","naturally_regenerating",3,"1 - 9.9cm","1797","S0054MP5","Madagascar","FAFIALA","Restoration","Restoration","30x30",271,1523,"main","Census_30x30","Permanent","2","2","2m *2m","Y0"
"Weinmannia rutenbergii","naturally_regenerating",1,"1 - 9.9cm","1797","S0054MP5","Madagascar","FAFIALA","Restoration","Restoration","30x30",272,1523,"main","Census_30x30","Permanent","2","2","2m *2m","Y0"
"Eucalyptus robusta","Present",1,"1 - 9.9cm","1795","S0052MP112","Madagascar","FAFIALA","Restoration","Restoration","30x30",273,1524,"main","Census_30x30","Permanent","2","2","4m*4m","Y0"
"Albizia gumnifera","naturally_regenerating",5,"1 - 9.9cm","1795","S0052MP112","Madagascar","FAFIALA","Restoration","Restoration","30x30",274,1524,"main","Census_30x30","Permanent","2","2","4m*4m","Y0"
"Weinmannia rutenbergii","naturally_regenerating",11,"1 - 9.9cm","1797","S0054MP55","Madagascar","FAFIALA","Restoration","Restoration","30x30",275,1530,"main","Census_30x30","Permanent","2","2","2m *2m","Y0"
"Nuxia capitata","naturally_regenerating",9,"1 - 9.9cm","1797","S0054MP55","Madagascar","FAFIALA","Restoration","Restoration","30x30",276,1530,"main","Census_30x30","Permanent","2","2","2m *2m","Y0"
"Nuxia capitata","naturally_regenerating",6,"1 - 9.9cm","1797","S0054MP44","Madagascar","FAFIALA","Restoration","Restoration","30x30",277,1534,"main","Census_30x30","Permanent","2","2","2m*2m","Y0"
"Weinmannia rutenbergii","naturally_regenerating",4,"1 - 9.9cm","1797","S0054MP44","Madagascar","FAFIALA","Restoration","Restoration","30x30",278,1534,"main","Census_30x30","Permanent","2","2","2m*2m","Y0"
"Weinmannia rutenbergii","naturally_regenerating",5,"1 - 9.9cm","1797","S0054MP9","Madagascar","FAFIALA","Restoration","Restoration","30x30",279,1535,"main","Census_30x30","Permanent","2","2","2m *2m","Y0"
"Nuxia capitata","naturally_regenerating",3,"1 - 9.9cm","1797","S0054MP9","Madagascar","FAFIALA","Restoration","Restoration","30x30",280,1535,"main","Census_30x30","Permanent","2","2","2m *2m","Y0"
"Nuxia capitata","naturally_regenerating",6,"1 - 9.9cm","1818","S0075MP 09","Madagascar","FAFIALA","Restoration","Restoration","30x30",281,1536,"main","Census_30x30","Permanent","2","2","2m*2m","Y0"
"Weinmannia rutenbergii","Present",13,"1 - 9.9cm","1797","S0054MP17","Madagascar","FAFIALA","Restoration","Restoration","30x30",282,1537,"main","Census_30x30","Permanent","2","2","2m *2m","Y0"
"Nuxia capitata","naturally_regenerating",1,"1 - 9.9cm","1797","S0054MP17","Madagascar","FAFIALA","Restoration","Restoration","30x30",283,1537,"main","Census_30x30","Permanent","2","2","2m *2m","Y0"
"Weinmannia rutenbergii","naturally_regenerating",16,"1 - 9.9cm","1797","S0054MP25","Madagascar","FAFIALA","Restoration","Restoration","30x30",284,1540,"main","Census_30x30","Permanent","2","2","2m *2m","Y0"
"Nuxia capitata","naturally_regenerating",1,"1 - 9.9cm","1797","S0054MP25","Madagascar","FAFIALA","Restoration","Restoration","30x30",285,1540,"main","Census_30x30","Permanent","2","2","2m *2m","Y0"
"Dracaena reflexa","naturally_regenerating",1,"1 - 9.9cm","1797","S0054MP25","Madagascar","FAFIALA","Restoration","Restoration","30x30",286,1540,"main","Census_30x30","Permanent","2","2","2m *2m","Y0"
"Nuxia capitata","naturally_regenerating",11,"1 - 9.9cm","1797","S0054MP26","Madagascar","FAFIALA","Restoration","Restoration","30x30",287,1541,"main","Census_30x30","Permanent","2","2","2m *2m","Y0"
"Weinmannia rutenbergii","naturally_regenerating",2,"1 - 9.9cm","1797","S0054MP26","Madagascar","FAFIALA","Restoration","Restoration","30x30",288,1541,"main","Census_30x30","Permanent","2","2","2m *2m","Y0"
"Nuxia capitata","naturally_regenerating",12,"1 - 9.9cm","1797","S0054MP31","Madagascar","FAFIALA","Restoration","Restoration","30x30",289,1543,"main","Census_30x30","Permanent","2","2","2m *2m","Y0"
"Dracaena reflexa","planted",8,"<10cm planted","1795","S0052MP 02","Madagascar","FAFIALA","Restoration","Restoration","30x30",290,1549,"main","Census_30x30","Permanent","2","2","2m*2m","Y0"
"Nuxia capitata","naturally_regenerating",2,"1 - 9.9cm","1795","S0052MP 02","Madagascar","FAFIALA","Restoration","Restoration","30x30",291,1549,"main","Census_30x30","Permanent","2","2","2m*2m","Y0"
"Weinmania rutenbergii","naturally_regenerating",1,"1 - 9.9cm","1795","S0052MP 02","Madagascar","FAFIALA","Restoration","Restoration","30x30",292,1549,"main","Census_30x30","Permanent","2","2","2m*2m","Y0"
"Weinmannia rutenbergii","naturally_regenerating",16,"1 - 9.9cm","1797","S0054MP30","Madagascar","FAFIALA","Restoration","Restoration","30x30",293,1550,"main","Census_30x30","Permanent","2","2","2m* 2m","Y0"
"Nuxia capitata","naturally_regenerating",7,"1 - 9.9cm","1797","S0054MP40","Madagascar","FAFIALA","Restoration","Restoration","30x30",294,1552,"main","Census_30x30","Permanent","2","2","2m * 2m","Y0"
"Nuxia capitata","naturally_regenerating",14,"1 - 9.9cm","1797","S0054MP46","Madagascar","FAFIALA","Restoration","Restoration","30x30",295,1555,"main","Census_30x30","Permanent","2","2","2m *2m","Y0"
"Weinmannia rutenbergii","naturally_regenerating",8,"1 - 9.9cm","1797","S0054MP46","Madagascar","FAFIALA","Restoration","Restoration","30x30",296,1555,"main","Census_30x30","Permanent","2","2","2m *2m","Y0"
"Weinmannia rutenbergii","naturally_regenerating",12,"1 - 9.9cm","1797","S0054MP45","Madagascar","FAFIALA","Restoration","Restoration","30x30",297,1556,"main","Census_30x30","Permanent","2","2","2m* 2m","Y0"
"Nuxia capitata","naturally_regenerating",7,"1 - 9.9cm","1797","S0054MP45","Madagascar","FAFIALA","Restoration","Restoration","30x30",298,1556,"main","Census_30x30","Permanent","2","2","2m* 2m","Y0"
"Psidium guajava","naturally_regenerating",6,"1 - 9.9cm","1796","S0054MP04","Madagascar","FAFIALA","Restoration","Restoration","30x30",299,1559,"main","Census_30x30","Permanent","0","2","4m * 4m","Y0"
"Albizia gummifera","naturally_regenerating",2,"1 - 9.9cm","1796","S0054MP04","Madagascar","FAFIALA","Restoration","Restoration","30x30",300,1559,"main","Census_30x30","Permanent","0","2","4m * 4m","Y0"
"Brachylaena perrieri","naturally_regenerating",10,"1 - 9.9cm","1796","S0054MP04","Madagascar","FAFIALA","Restoration","Restoration","30x30",301,1559,"main","Census_30x30","Permanent","0","2","4m * 4m","Y0"
"Nuxia capitata","naturally_regenerating",6,"1 - 9.9cm","1795","S0052 MP 23","Madagascar","FAFIALA","Restoration","Restoration","30x30",302,1561,"main","Census_30x30","Permanent","2","2","2m*2m","Y0"
"Psidia altissima","naturally_regenerating",2,"1 - 9.9cm","1795","S0052 MP 23","Madagascar","FAFIALA","Restoration","Restoration","30x30",303,1561,"main","Census_30x30","Permanent","2","2","2m*2m","Y0"
"Psiadia altissima","naturally_regenerating",15,"1 - 9.9cm","1812","S0069MP20","Madagascar","FAFIALA","Restoration","Restoration","30x30",304,1565,"main","Census_30x30","Permanent","2","2","2m*2m","Y0"
"Nuxia capitata","naturally_regenerating",7,"1 - 9.9cm","1797","S0054MP28","Madagascar","FAFIALA","Restoration","Restoration","30x30",305,1567,"main","Census_30x30","Permanent","2","2","2m* 2m","Y0"
"Weinmannia rutenbergii","naturally_regenerating",9,"1 - 9.9cm","1797","S0054MP28","Madagascar","FAFIALA","Restoration","Restoration","30x30",306,1567,"main","Census_30x30","Permanent","2","2","2m* 2m","Y0"
"Desmodium sp","naturally_regenerating",1,"1 - 9.9cm","1797","S0054MP28","Madagascar","FAFIALA","Restoration","Restoration","30x30",307,1567,"main","Census_30x30","Permanent","2","2","2m* 2m","Y0"
"Nuxia capitata","naturally_regenerating",4,"1 - 9.9cm","1797","S0054MP7","Madagascar","FAFIALA","Restoration","Restoration","30x30",308,1568,"main","Census_30x30","Permanent","2","2","2m*2m","Y0"
"Luxia capitata","naturally_regenerating",3,"1 - 9.9cm","1797","S0054MP85","Madagascar","FAFIALA","Restoration","Restoration","30x30",309,1569,"main","Census_30x30","Permanent","2","2","1,5m*1,5m","Y0"
"Weinmannia rutenbergii","naturally_regenerating",5,"1 - 9.9cm","1797","S0054MP13","Madagascar","FAFIALA","Restoration","Restoration","30x30",310,1573,"main","Census_30x30","Permanent","2","2","2m* 2m","Y0"
"Nuxia capitata","naturally_regenerating",12,"1 - 9.9cm","1797","S0054MP13","Madagascar","FAFIALA","Restoration","Restoration","30x30",311,1573,"main","Census_30x30","Permanent","2","2","2m* 2m","Y0"
"Eucalyptus robusta","Present",1,"1 - 9.9cm","1795","S0052MP123","Madagascar","FAFIALA","Restoration","Restoration","30x30",312,1588,"main","Census_30x30","Permanent","1","2","6m * 6m","Y0"
NA,"planted",NA,"<10cm planted","1797","S0054MP 122","Madagascar","FAFIALA","Restoration","Restoration","30x30",313,1591,"main","Census_30x30","Permanent","2","2","5m sur 5m","Y0"
NA,"naturally_regenerating",3,"1 - 9.9cm","1797","S0054MP 36","Madagascar","FAFIALA","Restoration","Restoration","30x30",314,1592,"main","Census_30x30","Permanent","2","2","2m sur 2m","Y0"
NA,"planted",NA,"<10cm planted","1797","S0054MP 43","Madagascar","FAFIALA","Restoration","Restoration","30x30",315,1593,"main","Census_30x30","Permanent","2","2","2m sur 2m","Y0"
NA,"planted",NA,"<10cm planted","1797","S0054MP 43","Madagascar","FAFIALA","Restoration","Restoration","30x30",316,1593,"main","Census_30x30","Permanent","2","2","2m sur 2m","Y0"
NA,"naturally_regenerating",NA,"1 - 9.9cm","1797","S0054MP 43","Madagascar","FAFIALA","Restoration","Restoration","30x30",317,1593,"main","Census_30x30","Permanent","2","2","2m sur 2m","Y0"
NA,"planted",NA,"<10cm planted","1797","S0054MP 42","Madagascar","FAFIALA","Restoration","Restoration","30x30",318,1595,"main","Census_30x30","Permanent","2","2","2m sur 2m","Y0"
NA,"naturally_regenerating",NA,"1 - 9.9cm","1797","S0054MP 42","Madagascar","FAFIALA","Restoration","Restoration","30x30",319,1595,"main","Census_30x30","Permanent","2","2","2m sur 2m","Y0"
NA,"don_t_know",NA,"1 - 9.9cm","1797","S0054MP 42","Madagascar","FAFIALA","Restoration","Restoration","30x30",320,1595,"main","Census_30x30","Permanent","2","2","2m sur 2m","Y0"
NA,"don_t_know",NA,"1 - 9.9cm","1797","S0054MP 42","Madagascar","FAFIALA","Restoration","Restoration","30x30",321,1595,"main","Census_30x30","Permanent","2","2","2m sur 2m","Y0"
"Trema orientalis","Present",3,"1 - 9.9cm","1795","S0052MP65","Madagascar","FAFIALA","Restoration","Restoration","30x30",322,1597,"main","Census_30x30","Permanent","2","2","2m* 2m","Y0"
NA,"naturally_regenerating",1,"1 - 9.9cm","1795","S0052MP65","Madagascar","FAFIALA","Restoration","Restoration","30x30",323,1597,"main","Census_30x30","Permanent","2","2","2m* 2m","Y0"
NA,"don_t_know",NA,"1 - 9.9cm","1795","S0052MP65","Madagascar","FAFIALA","Restoration","Restoration","30x30",324,1597,"main","Census_30x30","Permanent","2","2","2m* 2m","Y0"
NA,"don_t_know",NA,"1 - 9.9cm","1797","S0054MP34","Madagascar","FAFIALA","Restoration","Restoration","30x30",325,1601,"main","Census_30x30","Permanent","2","2","2m sur 2m","Y0"
NA,"planted",NA,"<10cm planted","1797","S0054MP34","Madagascar","FAFIALA","Restoration","Restoration","30x30",326,1601,"main","Census_30x30","Permanent","2","2","2m sur 2m","Y0"
NA,"planted",NA,"<10cm planted","1797","S0054MP34","Madagascar","FAFIALA","Restoration","Restoration","30x30",327,1601,"main","Census_30x30","Permanent","2","2","2m sur 2m","Y0"
NA,"planted",NA,"<10cm planted","1797","S0054MP 127","Madagascar","FAFIALA","Restoration","Restoration","30x30",328,1603,"main","Census_30x30","Permanent","2","2","2m sur 2m","Y0"
NA,"planted",NA,"<10cm planted","1797","S0054MP 127","Madagascar","FAFIALA","Restoration","Restoration","30x30",329,1603,"main","Census_30x30","Permanent","2","2","2m sur 2m","Y0"
"Harungana madagascarnesis","naturally_regenerating",20,"1 - 9.9cm","1808","S0065MP1","Madagascar","FAFIALA","Restoration","Restoration","30x30",330,1606,"main","Census_30x30","Permanent","2","2","2m*2m","Y0"
NA,"planted",NA,"<10cm planted","1797","S0054MP 98","Madagascar","FAFIALA","Restoration","Restoration","30x30",331,1610,"main","Census_30x30","Permanent","2","2","2m sur 2m","Y0"
NA,"don_t_know",NA,"1 - 9.9cm","1797","S0054MP 98","Madagascar","FAFIALA","Restoration","Restoration","30x30",332,1610,"main","Census_30x30","Permanent","2","2","2m sur 2m","Y0"
"Spidium guajava","naturally_regenerating",53,"1 - 9.9cm","1812","S0069MP5","Madagascar","FAFIALA","Restoration","Restoration","30x30",333,1622,"main","Census_30x30","Permanent","2","2","4m*4m","Y0"
",",NA,NA,NA,"1797","S0054MP99","Madagascar","FAFIALA","Restoration","Restoration","30x30",334,1634,"main","Census_30x30","Permanent","2","2","2m sur 2m","Y0"
NA,"don_t_know",NA,"1 - 9.9cm","1797","S0054MP 98","Madagascar","FAFIALA","Restoration","Restoration","30x30",335,1644,"main","Census_30x30","Permanent","2","2","2 m sur 2m","Y0"
NA,"don_t_know",NA,"1 - 9.9cm","1797","S0054MP 33","Madagascar","FAFIALA","Restoration","Restoration","30x30",336,1648,"main","Census_30x30","Permanent","2","2","2m sur 2m","Y0"
"Harungana madagascarnesis","naturally_regenerating",2,"1 - 9.9cm","1797","S0054MP14","Madagascar","FAFIALA","Restoration","Restoration","30x30",337,1653,"main","Census_30x30","Permanent","2","2","2m*2m","Y0"
"Harungana madagascarnesis","naturally_regenerating",15,"1 - 9.9cm","1797","S0054MP8","Madagascar","FAFIALA","Restoration","Restoration","30x30",338,1656,"main","Census_30x30","Permanent","2","2","2m*2m","Y0"
"Spidium guajava","Present",1,"1 - 9.9cm","1819","S0076MP6","Madagascar","FAFIALA","Restoration","Restoration","30x30",339,1670,"main","Census_30x30","Permanent","2","2","4m*4m","Y0"
"Harungana madagascarnesis","naturally_regenerating",50,"1 - 9.9cm","1805","S0062MP8","Madagascar","FAFIALA","Restoration","Restoration","30x30",340,1673,"main","Census_30x30","Permanent","2","2","2m*2m","Y0"
"Harungana madagascarnesis","naturally_regenerating",4,"1 - 9.9cm","1805","S0062MP12","Madagascar","FAFIALA","Restoration","Restoration","30x30",341,1675,"main","Census_30x30","Permanent","2","2","2m*2cm","Y0"
"Albizzia gummifera","naturally_regenerating",2,"1 - 9.9cm","1795","S0052MP11","Madagascar","FAFIALA","Restoration","Restoration","30x30",342,1677,"main","Census_30x30","Permanent","2","2","1,5m*1,5m","Y0"
NA,"naturally_regenerating",NA,"1 - 9.9cm","1795","S0052 MP 27","Madagascar","FAFIALA","Restoration","Restoration","30x30",343,1680,"main","Census_30x30","Permanent","2","2","2m*2m","Y0"
"Eucalyptus robusta","don_t_know",60,"1 - 9.9cm","1744","S001MP5","Madagascar","Amadese","Restoration","Restoration","30x30",344,1692,"main","Census_30x30","Permanent","0","2","2m *2m","Y0"
"Albizia gummifera","don_t_know",12,"1 - 9.9cm","1744","S001MP5","Madagascar","Amadese","Restoration","Restoration","30x30",345,1692,"main","Census_30x30","Permanent","0","2","2m *2m","Y0"
"Eucalyptus robusta","don_t_know",9,"1 - 9.9cm","1744","S001MP6","Madagascar","Amadese","Restoration","Restoration","30x30",346,1696,"main","Census_30x30","Permanent","0","2","2m *2m","Y0"
NA,"planted",4,"<10cm planted","1744","S0001MP8","Madagascar","Amadese","Restoration","Restoration","30x30",347,1799,"main","Census_30x30","Permanent","2","2","Les arbres ont été  plantés avec un espacement de 3m sur 3m","Y0"
"''Brachylaena perrieri''","Present",5,"1 - 9.9cm","1745","S0002MP1","Madagascar","Amadese","Restoration","Restoration","30x30",348,1806,"main","Census_30x30","Permanent","0","2","Les arbres ont été plantés avec un espacement de 3m sur 3m","Y0"
"'' Entada louvelii R. Vig.''","Present",2,"1 - 9.9cm","1749","S0006MP13","Madagascar","Amadese","Restoration","Restoration","30x30",349,1809,"main","Census_30x30","Permanent","0","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20..
Il y a le  ''Intsia bijuga'' et le ''Trachylobium verrocusum'' en abondance et 4 pieds d''' Eucalyptus robusta''.
Il y a aussi de ''Entada louvelii R. Vig'' et un pied d'une plante de ''albizzia gummifera''","Y0"
"'' Psidium Guajava''","Present",2,"1 - 9.9cm","1749","S0006MP18","Madagascar","Amadese","Restoration","Restoration","30x30",350,1829,"main","Census_30x30","Permanent","2","2","Tree planting","Y0"
NA,"don_t_know",0,"1 - 9.9cm","1749","SOOO6MP22","Madagascar","Amadese","Restoration","Restoration","30x30",351,1850,"main","Census_30x30","Permanent","0","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0"
"''Psiadia altissima''","Present",1,"1 - 9.9cm","1749","S0006MP24","Madagascar","Amadese","Restoration","Restoration","30x30",352,1853,"main","Census_30x30","Permanent","0","2","Les arbres ont été plantés avec un espacement de 2m20","Y0"
"''Pinus kessia''","Present",2,"1 - 9.9cm","1749","S0006MP23","Madagascar","Amadese","Restoration","Restoration","30x30",353,1856,"main","Census_30x30","Permanent","0","2","Plantation de plantes autochtones entre 2m20 sur 2m20","Y0"
"''Coffea mangoroensis ploteres''","Present",9,"1 - 9.9cm","1750","S0007MP17","Madagascar","Amadese","Restoration","Restoration","30x30",354,1860,"main","Census_30x30","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0"
"''Eucalyptus robusta''","Present",10,"1 - 9.9cm","1750","S0007MP18","Madagascar","Amadese","Restoration","Restoration","30x30",355,1861,"main","Census_30x30","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20'
Il y une plantation de koffea dans la partie basse","Y0"
"''Psidium guajava''","Present",30,"1 - 9.9cm","1750","S0007MP18","Madagascar","Amadese","Restoration","Restoration","30x30",356,1861,"main","Census_30x30","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20'
Il y une plantation de koffea dans la partie basse","Y0"
NA,NA,0,NA,"1750","S0007MP19","Madagascar","Amadese","Restoration","Restoration","30x30",357,1864,"main","Census_30x30","Permanent","1","2","Arbres plantés avec un espacement de 3m sur 3m","Y0"
NA,"don_t_know",NA,"1 - 9.9cm","1750","S0007MP21","Madagascar","Amadese","Restoration","Restoration","30x30",358,1868,"main","Census_30x30","Permanent","1","2","Les arbres ont été plantés avec un espacement de 3m sur 3m","Y0"
"''Entada louvelii R. Vig''","Present",5,"1 - 9.9cm","1750","S0007MP21","Madagascar","Amadese","Restoration","Restoration","30x30",359,1868,"main","Census_30x30","Permanent","1","2","Les arbres ont été plantés avec un espacement de 3m sur 3m","Y0"
"'' Psidium guajava''","Present",6,"1 - 9.9cm","1757","S0014MP1","Madagascar","Amadese","Restoration","Restoration","30x30",360,1872,"main","Census_30x30","Permanent","0","2","Les arbres ont été plantés avec un espacement de 3m sur 3m","Y0"
"''Eucalyptus robusta''","Present",12,"1 - 9.9cm","1758","S0015MP31","Madagascar","Amadese","Restoration","Restoration","30x30",361,1877,"main","Census_30x30","Permanent","1","2","Les arbres ont été plantés avec un espacement de 3m sur 3m","Y0"
"''Eucalyptus robusta''","Present",20,"1 - 9.9cm","1758","S0015MP32","Madagascar","Amadese","Restoration","Restoration","30x30",362,1881,"main","Census_30x30","Permanent","1","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0"
"''Psidium guajava''","Present",15,"1 - 9.9cm","1758","S0015MP32","Madagascar","Amadese","Restoration","Restoration","30x30",363,1881,"main","Census_30x30","Permanent","1","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0"
"Eugénie off. Cloiselli","Present",6,"1 - 9.9cm","1758","S0015MP32","Madagascar","Amadese","Restoration","Restoration","30x30",364,1881,"main","Census_30x30","Permanent","1","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0"
"''Albizzia gummifera''","Present",20,"1 - 9.9cm","1758","S0015MP33","Madagascar","Amadese","Restoration","Restoration","30x30",365,1882,"main","Census_30x30","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20
Denivelation moyenne","Y0"
"'' Psidium Guajava''","Present",20,"1 - 9.9cm","1758","S0015MP33","Madagascar","Amadese","Restoration","Restoration","30x30",366,1882,"main","Census_30x30","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20
Denivelation moyenne","Y0"
"''Psidium guajava''","Present",5,"1 - 9.9cm","1758","S0015MP35","Madagascar","Amadese","Restoration","Restoration","30x30",367,1889,"main","Census_30x30","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20.
Denivelation moyenne","Y0"
NA,"don_t_know",NA,"1 - 9.9cm","1758","S0015MP35","Madagascar","Amadese","Restoration","Restoration","30x30",368,1889,"main","Census_30x30","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20.
Denivelation moyenne","Y0"
NA,"Present",5,"1 - 9.9cm","1758","S0015MP35","Madagascar","Amadese","Restoration","Restoration","30x30",369,1889,"main","Census_30x30","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20.
Denivelation moyenne","Y0"
"'' Psidium guajava''","Present",20,"1 - 9.9cm","1758","S0015MP36","Madagascar","Amadese","Restoration","Restoration","30x30",370,1892,"main","Census_30x30","Permanent","1","2","Les arbres ont été plantés avec un espacement de 4m sur 4m","Y0"
"''Albizia gummifera''","Present",4,"1 - 9.9cm","1758","S0015MP37","Madagascar","Amadese","Restoration","Restoration","30x30",371,1894,"main","Census_30x30","Permanent","0","2","Les arbres ont été plantés avec un espacement de 3m sur 3m","Y0"
"''Psiadia altissima''","Present",1,"1 - 9.9cm","1758","S0015MP37","Madagascar","Amadese","Restoration","Restoration","30x30",372,1894,"main","Census_30x30","Permanent","0","2","Les arbres ont été plantés avec un espacement de 3m sur 3m","Y0"
"''Thilachium augustifolia''","Present",1,"1 - 9.9cm","1758","S0015MP39","Madagascar","Amadese","Restoration","Restoration","30x30",373,1899,"main","Census_30x30","Permanent","0","2","Les arbres ont été plantés avec un espacement de 2m20 x2m20","Y0"
NA,"don_t_know",NA,"1 - 9.9cm","1758","S0015MP42","Madagascar","Amadese","Restoration","Restoration","30x30",374,1905,"main","Census_30x30","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0"
NA,"don_t_know",NA,"1 - 9.9cm","1758","S0015MP42","Madagascar","Amadese","Restoration","Restoration","30x30",375,1905,"main","Census_30x30","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0"
"''Brachylaena perrieri''","Present",5,"1 - 9.9cm","1758","S0015MP44","Madagascar","Amadese","Restoration","Restoration","30x30",376,1908,"main","Census_30x30","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0"
"''Psiadia altissima''","Present",1,"1 - 9.9cm","1758","S0015MP44","Madagascar","Amadese","Restoration","Restoration","30x30",377,1908,"main","Census_30x30","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0"
NA,"don_t_know",NA,"1 - 9.9cm","1758","S0015MP44","Madagascar","Amadese","Restoration","Restoration","30x30",378,1908,"main","Census_30x30","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0"
NA,"don_t_know",NA,"1 - 9.9cm","1758","S0015MP44","Madagascar","Amadese","Restoration","Restoration","30x30",379,1908,"main","Census_30x30","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0"
"''Baudouinia fluggeiformis''","Present",10,"1 - 9.9cm","1758","S0015MP45","Madagascar","Amadese","Restoration","Restoration","30x30",380,1912,"main","Census_30x30","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0"
"''Baudouiniz fluggeiformis''",NA,7,NA,"1758","S0015MP46","Madagascar","Amadese","Restoration","Restoration","30x30",381,1914,"main","Census_30x30","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 x 2m20","Y0"
