"Organization_Name","Site_ID","size_class.x","count_Y0","size_class.y","count_Y25","size_class","count_Y5","restored_Y25","restored_Y5"
"CUCOS","1597",">10cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1598","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1598",">10cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1600","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1600",">10cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1601",">10cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1602","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1602",">10cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1603","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1603",">10cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1604",">10cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1605","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1605",">10cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1606","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1606",">10cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1607","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1607",">10cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1608","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1608",">10cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1609","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1609",">10cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1610","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1610",">10cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1611","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1611",">10cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1612","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1612",">10cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1613","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1613",">10cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1614","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1614",">10cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1615","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1615",">10cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1616","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1616",">10cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1635","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1635",">10cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1929","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","1929",">10cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","550","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","550",">10cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","804","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","804",">10cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","805","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","805",">10cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","806","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","806",">10cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","807","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"CUCOS","807",">10cm",NA,NA,NA,NA,NA,NA,NA
"Café Capitan","1267",">10cm",NA,NA,NA,NA,NA,NA,NA
"Café Capitan","1268",">10cm",NA,NA,NA,NA,NA,NA,NA
"Café Capitan","1274",">10cm",NA,NA,NA,NA,NA,NA,NA
"Café Capitan","1275",">10cm",NA,NA,NA,NA,NA,NA,NA
"Café Capitan","1276",">10cm",NA,NA,NA,NA,NA,NA,NA
"Café Capitan","1277",">10cm",NA,NA,NA,NA,NA,NA,NA
"Café Capitan","1278",">10cm",NA,NA,NA,NA,NA,NA,NA
"Café Capitan","1279",">10cm",NA,NA,NA,NA,NA,NA,NA
"Café Capitan","1281","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"Café Capitan","1282",">10cm",NA,NA,NA,NA,NA,NA,NA
"Café Capitan","345",">10cm",NA,NA,NA,NA,NA,NA,NA
"Café Capitan","349","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"Café Capitan","349",">10cm",NA,NA,NA,NA,NA,NA,NA
"Café Capitan","350","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"Café Capitan","350",">10cm",NA,NA,NA,NA,NA,NA,NA
"Café Capitan","835",">10cm",NA,NA,NA,NA,NA,NA,NA
"Café Capitan","869","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"Café Capitan","869",">10cm",NA,NA,NA,NA,NA,NA,NA
"Café Capitan","878","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"Café Capitan","878",">10cm",NA,NA,NA,NA,NA,NA,NA
"Café Capitan","879",">10cm",NA,NA,NA,NA,NA,NA,NA
"Café Capitan","881",">10cm",NA,NA,NA,NA,NA,NA,NA
"Café Capitan","885",">10cm",NA,NA,NA,NA,NA,NA,NA
"Café Capitan","886",">10cm",NA,NA,NA,NA,NA,NA,NA
"Café Capitan","887",">10cm",NA,NA,NA,NA,NA,NA,NA
"Café Capitan","900",">10cm",NA,NA,NA,NA,NA,NA,NA
"Café Capitan","901","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"Café Capitan","901",">10cm",NA,NA,NA,NA,NA,NA,NA
"Café Capitan","904",">10cm",NA,NA,NA,NA,NA,NA,NA
"Café Capitan","906",">10cm",NA,NA,NA,NA,NA,NA,NA
"Café Capitan","909",">10cm",NA,NA,NA,NA,NA,NA,NA
"Emirate Nature - WWF","1915","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"Emirate Nature - WWF","1915",">10cm",NA,NA,NA,NA,NA,NA,NA
"Emirate Nature - WWF","2094","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"Emirate Nature - WWF","2094",">10cm",NA,NA,NA,NA,NA,NA,NA
"Emirate Nature - WWF","2094",">1cm",NA,NA,NA,NA,NA,NA,NA
"Emirate Nature - WWF","2231","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"Emirate Nature - WWF","2231",">10cm",NA,NA,NA,NA,NA,NA,NA
"Emirate Nature - WWF","488","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"Emirate Nature - WWF","488",">10cm",NA,NA,NA,NA,NA,NA,NA
"Emirate Nature - WWF","489","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"Emirate Nature - WWF","489",">10cm",NA,NA,NA,NA,NA,NA,NA
"FAFIALA","1795","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FAFIALA","1795",">10cm",NA,NA,NA,NA,NA,NA,NA
"FAFIALA","1795",">1cm",NA,NA,NA,NA,NA,NA,NA
"FAFIALA","1796","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FAFIALA","1796",">10cm",NA,NA,NA,NA,NA,NA,NA
"FAFIALA","1796",">1cm",55808.5571517801,NA,NA,NA,NA,NA,NA
"FAFIALA","1797","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FAFIALA","1797",">10cm",163.838860840702,NA,NA,NA,NA,NA,NA
"FAFIALA","1797",">1cm",NA,NA,NA,NA,NA,NA,NA
"FAFIALA","1799","1 - 9.9cm",360.862354892206,NA,NA,NA,NA,NA,NA
"FAFIALA","1799",">1cm",93.9745715865119,NA,NA,NA,NA,NA,NA
"FAFIALA","1800","1 - 9.9cm",7631.96777777778,NA,NA,NA,NA,NA,NA
"FAFIALA","1802","1 - 9.9cm",2007.065,NA,NA,NA,NA,NA,NA
"FAFIALA","1803","1 - 9.9cm",23667.6963877458,NA,NA,NA,NA,NA,NA
"FAFIALA","1803",">10cm",29.4374333180918,NA,NA,NA,NA,NA,NA
"FAFIALA","1803",">1cm",1261.60428506108,NA,NA,NA,NA,NA,NA
"FAFIALA","1804","1 - 9.9cm",326.444444444444,NA,NA,NA,NA,NA,NA
"FAFIALA","1805","1 - 9.9cm",8155.13228834327,NA,NA,NA,NA,NA,NA
"FAFIALA","1805",">1cm",3675.32251352476,NA,NA,NA,NA,NA,NA
"FAFIALA","1806","1 - 9.9cm",9446.09460946095,NA,NA,NA,NA,NA,NA
"FAFIALA","1806",">10cm",247.051705170517,NA,NA,NA,NA,NA,NA
"FAFIALA","1808","1 - 9.9cm",199.8,NA,NA,NA,NA,NA,NA
"FAFIALA","1809",">1cm",10277.7777777778,NA,NA,NA,NA,NA,NA
"FAFIALA","1810","1 - 9.9cm",1798,NA,NA,NA,NA,NA,NA
"FAFIALA","1810",">10cm",NA,NA,NA,NA,NA,NA,NA
"FAFIALA","1812","1 - 9.9cm",5501.43105297761,NA,NA,NA,NA,NA,NA
"FAFIALA","1812",">10cm",56.7501989688224,NA,NA,NA,NA,NA,NA
"FAFIALA","1812",">1cm",4005.89639779923,NA,NA,NA,NA,NA,NA
"FAFIALA","1813","1 - 9.9cm",4277.67524983587,NA,NA,NA,NA,NA,NA
"FAFIALA","1813",">10cm",31.8174192136553,NA,NA,NA,NA,NA,NA
"FAFIALA","1817",">1cm",1904.7304730473,NA,NA,NA,NA,NA,NA
"FAFIALA","1818","1 - 9.9cm",1811.42183594638,NA,NA,NA,NA,NA,NA
"FAFIALA","1818",">1cm",4290.20961145194,NA,NA,NA,NA,NA,NA
"FAFIALA","1819","1 - 9.9cm",2725.94282073416,NA,NA,NA,NA,NA,NA
"FAFIALA","1819",">1cm",6503.24330990258,NA,NA,NA,NA,NA,NA
"FONCET","1313","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1313",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1314","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1314",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1387","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1387",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1388","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1388",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1393","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1393",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1394","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1394",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1395","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1395",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1396","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1396",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1397","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1397",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1398","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1398",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1399","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1399",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1400","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1400",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1401","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1401",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1402","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1402",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1403","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1403",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1404","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1404",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1405","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1405",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1406","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1406",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1407","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1407",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1408","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1408",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1409",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1410","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1410",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1416 1","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1416 1",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1416 2","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1416 2",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1416 3","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1416 3",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1416 4","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1416 4",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1416 5","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1416 5",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1416 6","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1416 6",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1416 7","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1416 7",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1416 8","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1416 8",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1416 9","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1416 9",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1617","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1617",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1618","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1618",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1619","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1619",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1620 1","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1620 1",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1620 2","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1620 2",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1621","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1621",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1622","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1622",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1623","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1623",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1624","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1624",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1625","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1625",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1626","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1626",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1626 1","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1626 1",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1626 2","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1626 2",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1626 3","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1626 4","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1627 1","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1627 1",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1627 2","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1627 2",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1628 1",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1628 2","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1628 2",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1629","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1629",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1630 1","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1630 1",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1630 2","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1630 2",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1631","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1631",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1632 1","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1632 1",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1632 2","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1632 2",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1633","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1633",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1634 1","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1634 1",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1634 2","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1634 2",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1636","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1636",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1636 - 2","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1636 - 2",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1637","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1637",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1638","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1638",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1639","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1639",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1654","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1654",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1655","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1655",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1674",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1675",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1676","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1676",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1678","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1678",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1678
","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1678
",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1679","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1679",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1680",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1681","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1681",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1682",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1683","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1683",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1684",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1685","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1685",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1686",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1687","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1687",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1689",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1690","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1690",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1691","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1691",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1692",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1693",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1694","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1694",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1695",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1696",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1697","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1697",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1698",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1700","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1700",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1701",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1702","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1702",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1703",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1704","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1704",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1705","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1705",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1706","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1706",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1707",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1708","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1708",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1709","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1709",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1710",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1711","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1711",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1712",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1713","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1713",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1732","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1732",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1733","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1733",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1734","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1734",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1735","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1735",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1736","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1736",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1737","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1737",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1738","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1738",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1739","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1739",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1740","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1740",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1741","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1741",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1902 1","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1902 1",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1902 2","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1902 2",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1903","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1903",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1904","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1904",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1905","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1905",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1906","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1906",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1907","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1907",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1908","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1908",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1909","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","1909",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","20 91","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","20 91",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","2091","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","2091",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","295","1 - 9.9cm",21063.0769230769,NA,NA,NA,NA,NA,NA
"FONCET","295",">10cm",2429.27487179487,NA,NA,NA,NA,NA,NA
"FONCET","296","1 - 9.9cm",58664.0888888889,NA,NA,NA,NA,NA,NA
"FONCET","296",">10cm",1549.33362962963,NA,NA,NA,NA,NA,NA
"FONCET","337","1 - 9.9cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","337",">10cm",NA,NA,NA,NA,NA,NA,NA
"FONCET","338",">10cm",NA,NA,NA,NA,NA,NA,NA
