"Organization_Name","Site_ID","Species","count_Y0","count_Y25","count_Y5","restored_Y25","restored_Y5"
"AMBIO","817","Andira",658.888888888889,NA,NA,NA,NA
"AMBIO","817","Cordia alliodora",1363.9,NA,NA,NA,NA
"AMBIO","817","Tabebuia rosea",3.29444444444444,NA,NA,NA,NA
"AMBIO","818","Acacia cornigera",525.64,NA,NA,NA,NA
"AMBIO","818","Cecropia obtusifolia",10.3066666666667,NA,NA,NA,NA
"AMBIO","818","Citrus latifolia",15.46,NA,NA,NA,NA
"AMBIO","818","Cordia alliodora",77.3,NA,NA,NA,NA
"AMBIO","818","Enterolobium cyclocarpum",5.15333333333333,NA,NA,NA,NA
"AMBIO","818","Gliricidia sepium",15.46,NA,NA,NA,NA
"AMBIO","818","Inga",5.15333333333333,NA,NA,NA,NA
"AMBIO","818","Tabebuia rosea",5.15333333333333,NA,NA,NA,NA
"AMBIO","819","Citrus sinensis",28.9377777777778,NA,NA,NA,NA
"AMBIO","819","Cordia alliodora",7.23444444444444,NA,NA,NA,NA
"AMBIO","819","Tabebuia rosea",7.23444444444444,NA,NA,NA,NA
"AMBIO","820","Annona purpurea",5.09,NA,NA,NA,NA
"AMBIO","820","Cedrela odorata",5.09,NA,NA,NA,NA
"AMBIO","820","Coccoloba",15.27,NA,NA,NA,NA
"AMBIO","820","Cordia alliodora",20.36,NA,NA,NA,NA
"AMBIO","820","Diphysa americana",519.18,NA,NA,NA,NA
"AMBIO","821","Cedrela odorata",597.037037037037,NA,NA,NA,NA
"AMBIO","821","Coccoloba",5.97037037037037,NA,NA,NA,NA
"AMBIO","821","Cordia alliodora",95.5259259259259,NA,NA,NA,NA
"AMBIO","821","Enterolobium cyclocarpum",5.97037037037037,NA,NA,NA,NA
"AMBIO","821","Gliricidia sepium",47.762962962963,NA,NA,NA,NA
"AMBIO","822","Cecropia obtusifolia",7.56833333333333,NA,NA,NA,NA
"AMBIO","822","Cedrela odorata",252.277777777778,NA,NA,NA,NA
"AMBIO","822","Cordia alliodora",5.04555555555556,NA,NA,NA,NA
"AMBIO","823","Cecropia",8.19555555555556,NA,NA,NA,NA
"AMBIO","823","Cojoba",8.19555555555556,NA,NA,NA,NA
"AMBIO","823","Croton",24.5866666666667,NA,NA,NA,NA
"AMBIO","823","Gliricidia sepium",40.9777777777778,NA,NA,NA,NA
"AMBIO","823","Guazuma ulmifolia",40.9777777777778,NA,NA,NA,NA
"AMBIO","823","Inga",8.19555555555556,NA,NA,NA,NA
"AMBIO","823","Sapindus saponaria",24.5866666666667,NA,NA,NA,NA
"AMBIO","824","Byrsonima crassifolia",4.68333333333333,NA,NA,NA,NA
"AMBIO","824","Cecropia",4.68333333333333,NA,NA,NA,NA
"AMBIO","824","Cordia alliodora",170.161111111111,NA,NA,NA,NA
"AMBIO","824","Diphysa americana",4.68333333333333,NA,NA,NA,NA
"AMBIO","824","Guazuma ulmifolia",4.68333333333333,NA,NA,NA,NA
"AMBIO","825","Cordia alliodora",46.24,NA,NA,NA,NA
"AMBIO","825","Croton",15.4133333333333,NA,NA,NA,NA
"AMBIO","825","Gliricidia sepium",565.155555555555,NA,NA,NA,NA
"AMBIO","828","Cedrela odorata",14.8955555555556,NA,NA,NA,NA
"AMBIO","828","Cojoba",44.6866666666667,NA,NA,NA,NA
"AMBIO","828","Cordia alliodora",29.7911111111111,NA,NA,NA,NA
"AMBIO","828","Guazuma ulmifolia",29.7911111111111,NA,NA,NA,NA
"AMBIO","828","Hymenaea courbaril",7.44777777777778,NA,NA,NA,NA
"AMBIO","828","Inga",59.5822222222222,NA,NA,NA,NA
"AMBIO","828","Mangifera indica",7.44777777777778,NA,NA,NA,NA
"AMBIO","828","Platymiscium yucatanum",22.3433333333333,NA,NA,NA,NA
"AMBIO","828","Spondias mombin",67.03,NA,NA,NA,NA
"AMBIO","831","Acacia",65.9011111111111,NA,NA,NA,NA
"AMBIO","831","Quercus",18.8288888888889,NA,NA,NA,NA
"AMBIO","832","Citrus sinensis",388.271851851852,NA,NA,NA,NA
"AMBIO","832","Inga",11.3088888888889,NA,NA,NA,NA
