"Organization_Name","Site_ID","Species","Y0","Y2.5","Other","Y5","Y2.5_Survival","Y5_Survival"
"Taotsara","1888","Annona squamosa",20.768253968254,NA,NA,NA,NA,NA
"Taotsara","1888","Citrus sinensis",24.9219047619048,NA,NA,NA,NA,NA
"Taotsara","1888","Coffea arabica",95.5339682539683,NA,NA,NA,NA,NA
"Taotsara","1888","Harungana madagascariensis",8.30730158730159,NA,NA,NA,NA,NA
"Taotsara","1888","Litchi chinensis",12.4609523809524,NA,NA,NA,NA,NA
"Taotsara","1888","Malus domestica",20.768253968254,NA,NA,NA,NA,NA
"Taotsara","1888","Mangifera indica",4.15365079365079,NA,NA,NA,NA,NA
"Taotsara","1888","Trachylobium verrucosum",8.30730158730159,NA,NA,NA,NA,NA
"Taotsara","1889","Harungana madagascariensis",601.740667976424,NA,NA,NA,NA,NA
"Taotsara","1889","Persea americana",16.2632612966601,NA,NA,NA,NA,NA
"Taotsara","1889","Spondias dulcis",130.106090373281,NA,NA,NA,NA,NA
"Taotsara","1889","Trachylobium verrucosum",81.3163064833006,NA,NA,NA,NA,NA
"Taotsara","1890","Albizia gummifera",6.11219045012998,NA,NA,NA,NA,NA
"Taotsara","1890","Albizia lebbeck",550.097140511698,NA,NA,NA,NA,NA
"Taotsara","1890","Ampalis madagascariensis",6.11219045012998,NA,NA,NA,NA,NA
"Taotsara","1890","Annona squamosa",36.6731427007799,NA,NA,NA,NA,NA
"Taotsara","1890","Brachylaena perrieri",30.5609522506499,NA,NA,NA,NA,NA
"Taotsara","1890","Citrus sinensis",30.5609522506499,NA,NA,NA,NA,NA
"Taotsara","1890","Coffea arabica",48.8975236010398,NA,NA,NA,NA,NA
"Taotsara","1890","Dracaena reflexa",18.3365713503899,NA,NA,NA,NA,NA
"Taotsara","1890","Eriobotrya japonica",18.3365713503899,NA,NA,NA,NA,NA
"Taotsara","1890","Harungana madagascariensis",2151.49103844575,NA,NA,NA,NA,NA
"Taotsara","1890","Intsia bijuga",42.7853331509098,NA,NA,NA,NA,NA
"Taotsara","1890","Psidium",12.22438090026,NA,NA,NA,NA,NA
"Taotsara","1890","Spondias dulcis",18.3365713503899,NA,NA,NA,NA,NA
"Taotsara","1890","Trachylobium verrucosum",513.423997810918,NA,NA,NA,NA,NA
"Taotsara","1890","Trema orientalis",6.11219045012998,NA,NA,NA,NA,NA
"Taotsara","1890","Weinmannia madagascariensis",6.11219045012998,NA,NA,NA,NA,NA
"Taotsara","1891","Albizia gummifera",63.6089974293059,NA,NA,NA,NA,NA
"Taotsara","1891","Albizia lebbeck",12772.6866838046,NA,NA,NA,NA,NA
"Taotsara","1891","Annona squamosa",25.4435989717224,NA,NA,NA,NA,NA
"Taotsara","1891","Artocarpus heterophyllus",12.7217994858612,NA,NA,NA,NA,NA
"Taotsara","1891","Citrus sinensis",712.420771208226,NA,NA,NA,NA,NA
"Taotsara","1891","Coffea",547.037377892031,NA,NA,NA,NA,NA
"Taotsara","1891","Coffea arabica",114.496195372751,NA,NA,NA,NA,NA
"Taotsara","1891","Dracaena reflexa",814.195167095116,NA,NA,NA,NA,NA
"Taotsara","1891","Eriobotrya japonica",63.6089974293059,NA,NA,NA,NA,NA
"Taotsara","1891","Ficus reflexa",190.826992287918,NA,NA,NA,NA,NA
"Taotsara","1891","Ficus rubra",12.7217994858612,NA,NA,NA,NA,NA
"Taotsara","1891","Harungana madagascariensis",41689.3369151671,NA,NA,NA,NA,NA
"Taotsara","1891","Hasina",12.7217994858612,NA,NA,NA,NA,NA
"Taotsara","1891","Intsia bijuga",610.646375321337,NA,NA,NA,NA,NA
"Taotsara","1891","Litchi",38.1653984575835,NA,NA,NA,NA,NA
"Taotsara","1891","Mangifera",12.7217994858612,NA,NA,NA,NA,NA
"Taotsara","1891","Mangifera indica",165.383393316195,NA,NA,NA,NA,NA
"Taotsara","1891","Nuxia capitata",165.383393316195,NA,NA,NA,NA,NA
"Taotsara","1891","Persea americana",101.774395886889,NA,NA,NA,NA,NA
"Taotsara","1891","Spondias dulcis",152.661593830334,NA,NA,NA,NA,NA
"Taotsara","1891","Syzygium aromaticum",89.0525964010283,NA,NA,NA,NA,NA
"Taotsara","1891","Trachylobium verrucosum",12047.5441131105,NA,NA,NA,NA,NA
"Taotsara","1892","Albizia gummifera",917.625208402801,NA,NA,NA,NA,NA
"Taotsara","1892","Albizia lebbeck",10677.820606869,NA,NA,NA,NA,NA
"Taotsara","1892","Annona squamosa",83.4204734911637,NA,NA,NA,NA,NA
"Taotsara","1892","Artocarpus heterophyllus",125.130710236746,NA,NA,NA,NA,NA
"Taotsara","1892","Citrus sinensis",583.943314438146,NA,NA,NA,NA,NA
"Taotsara","1892","Coffea",750.784261420474,NA,NA,NA,NA,NA
"Taotsara","1892","Coffea arabica",333.681893964655,NA,NA,NA,NA,NA
"Taotsara","1892","Dracaena reflexa",1084.46615538513,NA,NA,NA,NA,NA
"Taotsara","1892","Ficus reflexa",792.494498166055,NA,NA,NA,NA,NA
"Taotsara","1892","Harungana madagascariensis",24191.9373124375,NA,NA,NA,NA,NA
"Taotsara","1892","Intsia bijuga",83.4204734911637,NA,NA,NA,NA,NA
"Taotsara","1892","Litchi",41.7102367455819,NA,NA,NA,NA,NA
"Taotsara","1892","Mangifera indica",41.7102367455819,NA,NA,NA,NA,NA
"Taotsara","1892","Syzygium aromaticum",625.653551183728,NA,NA,NA,NA,NA
"Taotsara","1892","Tina striata",41.7102367455819,NA,NA,NA,NA,NA
"Taotsara","1892","Trachylobium verrucosum",1001.04568189396,NA,NA,NA,NA,NA
"Taotsara","1892","Trema orientalis",83.4204734911637,NA,NA,NA,NA,NA
"Taotsara","1895","Albizia lebbeck",4250.01459854015,NA,NA,NA,NA,NA
"Taotsara","1895","Citrus sinensis",151.786235662148,NA,NA,NA,NA,NA
"Taotsara","1895","Coffea",202.381647549531,NA,NA,NA,NA,NA
"Taotsara","1895","Harungana madagascariensis",19175.661105318,NA,NA,NA,NA,NA
"Taotsara","1895","Intsia bijuga",1315.48070907195,NA,NA,NA,NA,NA
"Taotsara","1895","Nuxia capitata",50.5954118873827,NA,NA,NA,NA,NA
"Taotsara","1895","Trachylobium verrucosum",4199.41918665276,NA,NA,NA,NA,NA
"Taotsara","1896","Coffea",787.333333333333,NA,NA,NA,NA,NA
"Taotsara","1896","Litchi",787.333333333333,NA,NA,NA,NA,NA
"Taotsara","1896","Syzygium aromaticum",787.333333333333,NA,NA,NA,NA,NA
"Taotsara","1897","Coffea arabica",290,NA,NA,NA,NA,NA
"Taotsara","1897","Mangifera indica",193.333333333333,NA,NA,NA,NA,NA
"Taotsara","1898","Albizia lebbeck",679.388503468781,NA,NA,NA,NA,NA
"Taotsara","1898","Coffea arabica",131.494549058474,NA,NA,NA,NA,NA
"Taotsara","1898","Harungana madagascariensis",3199.70069375619,NA,NA,NA,NA,NA
"Taotsara","1898","Intsia bijuga",153.410307234886,NA,NA,NA,NA,NA
"Taotsara","1898","Trachylobium verrucosum",87.6630327056492,NA,NA,NA,NA,NA
"Taotsara","1899","Coffea arabica",752.333333333333,NA,NA,NA,NA,NA
"Taotsara","1899","Spondias dulcis",250.777777777778,NA,NA,NA,NA,NA
"Taotsara","1900","Albizia lebbeck",2063.0787278415,NA,NA,NA,NA,NA
"Taotsara","1900","Coffea arabica",779.385297184567,NA,NA,NA,NA,NA
"Taotsara","1900","Harungana madagascariensis",6235.08237747654,NA,NA,NA,NA,NA
"Taotsara","1900","Intsia bijuga",1146.15484880083,NA,NA,NA,NA,NA
"Taotsara","1900","Spondias dulcis",91.6923879040667,NA,NA,NA,NA,NA
"Taotsara","1900","Syzygium aromaticum",550.1543274244,NA,NA,NA,NA,NA
"Taotsara","1900","Trachylobium verrucosum",183.384775808133,NA,NA,NA,NA,NA
"Taotsara","1900","Trema orientalis",275.0771637122,NA,NA,NA,NA,NA
"UCIRI","1285","0",0,NA,NA,NA,NA,NA
"UCIRI","1285","Inga spuria",0,NA,NA,NA,NA,NA
"UCIRI","1286","0",0,NA,NA,NA,NA,NA
"UCIRI","1286","Inga spuria",0,NA,NA,NA,NA,NA
"UCIRI","1286","Pinus chiapensis",0,NA,NA,NA,NA,NA
"UCIRI","1287","0",0,NA,NA,NA,NA,NA
"UCIRI","1288","0",0,NA,NA,NA,NA,NA
"UCIRI","1289","0",0,NA,NA,NA,NA,NA
"UCIRI","1290","0",0,NA,NA,NA,NA,NA
"UCIRI","1291","0",0,NA,NA,NA,NA,NA
"UCIRI","1292","0",0,NA,NA,NA,NA,NA
"UCIRI","1293","0",0,NA,NA,NA,NA,NA
"UCIRI","1294","0",0,NA,NA,NA,NA,NA
"UCIRI","1295","0",0,NA,NA,NA,NA,NA
"UCIRI","1296","0",0,NA,NA,NA,NA,NA
"UCIRI","1297","0",0,NA,NA,NA,NA,NA
"UCIRI","1298","0",0,NA,NA,NA,NA,NA
"UCIRI","1299","0",0,NA,NA,NA,NA,NA
"UCIRI","1300","0",0,NA,NA,NA,NA,NA
"UCIRI","1302","0",0,NA,NA,NA,NA,NA
"UCIRI","1303","0",0,NA,NA,NA,NA,NA
"UCIRI","1304","0",0,NA,NA,NA,NA,NA
"UCIRI","1305","0",0,NA,NA,NA,NA,NA
"UCIRI","1306","0",0,NA,NA,NA,NA,NA
"UCIRI","1307","0",0,NA,NA,NA,NA,NA
"UCIRI","1308","0",0,NA,NA,NA,NA,NA
"UCIRI","1309","0",0,NA,NA,NA,NA,NA
"UCIRI","1310","0",0,NA,NA,NA,NA,NA
"UCIRI","1311","0",0,NA,NA,NA,NA,NA
"UCIRI","1521","0",0,NA,NA,NA,NA,NA
"UCIRI","1522","0",0,NA,NA,NA,NA,NA
"UCIRI","1526","Zanthoxylum rhoifolium",0,NA,NA,NA,NA,NA
"UCIRI","1528","0",0,NA,NA,NA,NA,NA
"UCIRI","1536","0",0,NA,NA,NA,NA,NA
"UCIRI","1541","Dendropanax",0,NA,NA,NA,NA,NA
"UCIRI","1544","0",0,NA,NA,NA,NA,NA
"UCIRI","1545
","0",0,NA,NA,NA,NA,NA
"UCIRI","1546","0",0,NA,NA,NA,NA,NA
"UCIRI","1547-1","0",0,NA,NA,NA,NA,NA
"UCIRI","1548","0",0,NA,NA,NA,NA,NA
"UCIRI","1550","0",0,NA,NA,NA,NA,NA
"UCIRI","1551","0",0,NA,NA,NA,NA,NA
"UCIRI","1552","0",0,NA,NA,NA,NA,NA
"UCIRI","1556","0",0,NA,NA,NA,NA,NA
"UCIRI","1557","0",0,NA,NA,NA,NA,NA
"UCIRI","1558","0",0,NA,NA,NA,NA,NA
"UCIRI","1559","0",0,NA,NA,NA,NA,NA
"UCIRI","1563","0",0,NA,NA,NA,NA,NA
"UCIRI","1564","0",0,NA,NA,NA,NA,NA
"UCIRI","1566","0",0,NA,NA,NA,NA,NA
"UCIRI","1567","0",0,NA,NA,NA,NA,NA
"UCIRI","1568","0",0,NA,NA,NA,NA,NA
"UCIRI","1569-1","0",0,NA,NA,NA,NA,NA
"UCIRI","549","0",0,NA,NA,NA,NA,NA
"Wells for Zoe","180","Acacia polyacantha",3975.40034607897,NA,NA,NA,NA,NA
"Wells for Zoe","180","Afzelia quanzensis",2878.73818164339,NA,NA,NA,NA,NA
"Wells for Zoe","180","Bauhinia",274.165541108895,NA,NA,NA,NA,NA
"Wells for Zoe","180","Chitimbe",5346.22805162345,NA,NA,NA,NA,NA
"Wells for Zoe","180","Faidherbia albida",13708.2770554447,NA,NA,NA,NA,NA
"Wells for Zoe","180","Khaya anthotheca",5346.22805162345,NA,NA,NA,NA,NA
"Wells for Zoe","180","Matowo",1370.82770554447,NA,NA,NA,NA,NA
"Wells for Zoe","180","Mbawa",2741.65541108895,NA,NA,NA,NA,NA
"Wells for Zoe","180","Mlonde",5483.31082217789,NA,NA,NA,NA,NA
"Wells for Zoe","180","Mphakasa",39754.0034607897,NA,NA,NA,NA,NA
"Wells for Zoe","180","Msambafumu",15353.2703020981,NA,NA,NA,NA,NA
"Wells for Zoe","180","Msangu",40439.417313562,NA,NA,NA,NA,NA
"Wells for Zoe","180","Msolo",411.248311663342,NA,NA,NA,NA,NA
"Wells for Zoe","180","Mthethe",3289.98649330674,NA,NA,NA,NA,NA
"Wells for Zoe","180","Mtondo",22070.326059266,NA,NA,NA,NA,NA
"Wells for Zoe","180","Mwavi",6854.13852772237,NA,NA,NA,NA,NA
"Wells for Zoe","180","chitimbe",2604.5726405345,NA,NA,NA,NA,NA
"Wells for Zoe","180","mbawa",2056.24155831671,NA,NA,NA,NA,NA
"Wells for Zoe","180","mlonde",3975.40034607897,NA,NA,NA,NA,NA
"Wells for Zoe","180","mphakasa",3564.15203441563,NA,NA,NA,NA,NA
"Wells for Zoe","180","msambafumu",1919.15878776226,NA,NA,NA,NA,NA
"Wells for Zoe","180","mtondo",548.331082217789,NA,NA,NA,NA,NA
"Wells for Zoe","testing - delete this please","testing - delete this please",NA,NA,0,NA,NA,NA
"Wells for Zoe","testing - delete this please","testing1 - delete this please",NA,NA,0,NA,NA,NA
